t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
186.18,92.64,45,0,69.19,4
186.69,92.71,45,0,69.19,4
187.20,91.85,44,0,69.19,4
187.70,98.05,46,0,69.35,4
188.21,95.84,45,0,69.45,4
188.72,95.89,45,0,69.45,4
189.22,98.82,47,0,69.35,4
189.73,98.89,47,0,69.40,4
190.24,96.12,46,0,69.40,4
190.74,96.96,46,0,69.52,4
191.25,96.03,46,0,69.57,4
191.79,99.21,47,0,69.66,4
192.30,95.81,46,0,69.66,4
192.80,95.89,46,0,69.66,4
193.31,92.03,45,0,69.66,4
193.82,92.11,45,0,69.66,4
194.32,90.60,44,0,69.66,4
194.83,90.64,44,0,69.66,4
195.33,92.87,45,2,69.51,4
195.84,93.58,45,1,69.34,4
196.35,93.29,44,0,69.39,4
196.89,93.37,44,0,69.39,4
197.39,93.44,44,0,69.39,4
197.90,92.43,45,0,69.46,4
198.41,90.09,44,0,69.46,4
198.92,82.55,41,0,69.46,4
199.42,82.62,41,0,69.46,4
199.98,82.68,41,0,69.46,4
200.49,79.68,39,0,69.46,4
201.00,80.81,40,1,69.29,4
201.50,79.88,39,6,69.29,4
202.01,82.11,40,5,69.13,4
202.52,84.34,41,5,69.04,4
203.03,94.56,46,0,69.25,4
203.53,94.83,46,0,69.28,4
204.04,91.12,45,0,69.36,4
204.59,94.09,46,0,69.40,4
205.09,87.05,43,0,69.40,4
205.60,87.12,43,0,69.40,4
206.11,86.01,42,0,69.40,4
206.61,86.07,42,0,69.40,4
207.12,87.19,43,1,69.23,4
207.63,89.84,44,1,69.15,4
208.19,89.39,44,0,69.30,4
208.69,87.47,43,0,69.30,4
209.20,87.53,43,0,69.30,4
209.71,87.60,43,0,69.30,4
210.21,86.07,43,1,69.15,4
210.72,92.14,45,0,69.31,4
211.23,88.04,42,0,69.31,4
211.73,92.52,44,0,69.46,4
212.29,92.59,44,0,69.46,4
212.79,88.56,42,0,69.46,4
213.30,89.25,42,1,69.29,4
213.80,92.97,44,0,69.30,4
214.31,91.34,44,0,69.32,4
214.82,88.56,43,0,69.32,4
215.32,91.47,44,0,69.40,4
215.83,92.61,44,0,69.47,4
216.34,94.84,45,1,69.32,4
216.84,93.26,45,0,69.19,4
217.39,96.36,46,0,69.30,4
217.89,92.13,44,0,69.30,4
218.40,95.02,45,0,69.36,4
218.91,92.53,44,0,69.39,4
219.41,95.16,45,0,69.46,4
219.92,89.38,42,0,69.52,4
220.42,92.31,43,0,69.60,4
220.93,89.54,42,0,69.60,4
221.44,87.38,40,0,69.60,4
221.95,89.90,41,0,69.66,4
222.46,92.13,42,2,69.50,4
222.96,93.25,43,2,69.42,4
223.48,96.73,45,0,69.46,4
223.99,95.65,44,1,69.80,4
224.50,97.42,45,1,69.92,4
225.00,97.32,45,0,70.22,4
225.51,97.38,45,0,70.22,4
226.02,97.45,45,0,70.22,4
226.52,97.53,45,0,70.22,4
227.03,89.75,41,0,70.22,4
227.58,87.31,40,0,70.22,4
228.09,88.46,41,1,70.08,4
228.60,89.58,41,4,70.08,4
229.11,91.81,42,3,69.90,4
229.61,92.92,42,3,69.90,4
230.12,99.78,45,0,69.95,4
230.63,92.87,42,0,69.95,4
231.13,94.30,43,0,69.87,4
231.64,95.41,43,1,69.87,4
232.18,98.22,44,1,69.86,4
232.69,95.75,43,1,69.84,4
233.19,95.83,43,0,69.86,4
233.70,95.88,43,0,69.86,4
234.21,95.94,43,0,69.86,4
234.72,98.47,44,0,69.84,4
235.22,98.54,44,1,69.61,4
235.73,98.24,43,0,69.56,4
236.28,94.42,41,0,69.56,4
236.79,90.18,39,0,69.56,4
237.30,90.31,40,0,69.62,4
237.80,90.36,40,0,69.62,4
238.31,90.40,40,0,69.62,4
238.82,93.74,42,0,69.51,4
239.32,96.51,43,0,69.55,4
239.83,91.34,41,0,69.55,4
240.34,96.04,43,1,69.47,4
240.84,98.34,43,0,69.52,4
