scenario,seed,total_requests,mean_rounds,mean_initial_prompt,mean_prompt_per_turn,mean_decode_per_turn,mean_total_prompt_per_program,mean_submitted_prompt_per_program,mean_total_decode_per_program,cv_total_decode_per_program,mean_tool_s_per_program,max_final_context,policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,programs_per_hour,steps_per_min,completed_programs,completed_requests,mean_request_ct,mean_queue_s,p95_queue_s,cache_hit_prefix_ratio,warm_admits,cold_admits,prefill_tokens,cold_recompute_tokens,decode_tokens,aggregate_gen_tps,cache_evictions,evicted_prefix_tokens,emergency_evictions,reserve_expansions,active_preemptions,preempted_context_tokens,decode_stall_s,memory_violations,physical_kv_util,reserved_kv_util,idle_cache_fraction,mean_active,max_active,max_waiting,mean_engine_waiting,max_router_paused,mean_router_paused,mean_decode_batch,mean_prefill_batch,gpu_busy_fraction,decision_calls,mean_decision_ms,p95_decision_ms,decode_reserve,thunder_marked_for_pause,thunder_mean_decayed_cache_fraction,bdp_lambda_last,bdp_lambda_mean,bdp_lambda_max,bdp_updates,bdp_binding_fraction,mean_program_ct_fcfs,p90_program_ct_fcfs,p95_program_ct_fcfs,makespan_fcfs,aggregate_gen_tps_fcfs,physical_kv_util_fcfs,cache_hit_prefix_ratio_fcfs,mean_active_fcfs,mean_router_paused_fcfs,active_preemptions_fcfs,mean_program_ct_improvement_pct,p90_program_ct_improvement_pct,p95_program_ct_improvement_pct,makespan_improvement_pct,aggregate_gen_tps_improvement_pct
coder80_experiment_r15,20262116,1238.0,15.475,2813.375,1425.967689822294,397.4402261712439,22066.85,230870.325,6150.3875,0.8866561105987765,11.940468418762467,41258.0,fcfs,534.396758919925,554.0,788.1415551920215,831.125,937.2866902336012,307.2699132516449,79.25003179282008,80.0,1238.0,261.6204781898468,9.951673790845566,26.731324682548664,0.2733521512563384,465.0,773.0,13420913.99999976,11655566.0,492030.999999986,524.9525093302631,0.0,0.0,0.0,8422.0,0.0,0.0,0,0.0,0.6600892863365923,0.7131653042641943,0.31568140396149935,31.189895164701102,77.0,63.0,0.2586801689352882,38.0,13.14450773860475,27.700918224615368,3.488976940085716,0.9996941274888586,314.0,0.007549587749893878,0.012571015395224093,1024.0,,,,,,,,534.396758919925,788.1415551920215,831.125,937.2866902336012,524.9525093302631,0.6600892863365923,0.2733521512563384,31.189895164701102,13.14450773860475,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r15,20262116,1238.0,15.475,2813.375,1425.967689822294,397.4402261712439,22066.85,230870.325,6150.3875,0.8866561105987765,11.940468418762467,41258.0,thunder,477.4333507281284,471.2687952129438,762.0000716043835,776.5249999999999,910.5,316.30971993410213,81.58154859967051,80.0,1238.0,244.68409385575208,6.027361865608123,14.614860915675685,0.7899758771509504,1044.0,194.0,3910719.454505604,2168587.558454871,492030.99999996927,540.3964854475225,110.0,1553343.0,0.0,7430.0,16.0,236044.4545055943,0,0.0,0.6957015124275098,0.7203730214611475,0.2802626512868624,32.37636778697601,79.0,63.0,0.32825230651813675,25.0,8.195358582781822,31.367514721152734,1.0088530658232893,0.9996851287934089,304.0,0.02373972644196137,0.04283303860574961,1024.0,7.0,0.34835088053824587,,,,,,534.396758919925,788.1415551920215,831.125,937.2866902336012,524.9525093302631,0.6600892863365923,0.2733521512563384,31.189895164701102,13.14450773860475,0.0,10.6593850432263,3.3168513213681496,6.569408933674253,2.8578972167976855,2.9419758631048287
coder80_experiment_r15,20262116,1238.0,15.475,2813.375,1425.967689822294,397.4402261712439,22066.85,230870.325,6150.3875,0.8866561105987765,11.940468418762467,41258.0,bdp,414.9636796412984,386.358675226669,719.0,775.1999999999998,936.2866902336012,307.5980925544768,79.33467470467546,80.0,1238.0,233.04027968134017,6.194516610911074,7.619720948509985,0.8606297712796134,1099.0,139.0,2574116.0000000023,808768.0,492031.0000000129,525.5131842974852,0.0,0.0,0.0,3303.0,0.0,0.0,0,0.0,0.5810680546779214,0.6021093443386656,0.393563294964874,26.150624406273728,76.0,24.0,0.09459042996841263,49.0,8.19066600465564,25.356652425453767,0.7939719808199343,0.9996938008020495,313.0,0.1365006257878087,0.39624976925551886,1024.0,,,0.0,4.263011889903745e-09,1.7315809909246693e-08,313.0,0.4057507987220447,534.396758919925,788.1415551920215,831.125,937.2866902336012,524.9525093302631,0.6600892863365923,0.2733521512563384,31.189895164701102,13.14450773860475,0.0,22.349139901225083,8.77273311330171,6.7288314032185506,0.10669094210126559,0.10680489325356479
coder80_experiment_r16,20262117,1164.0,14.55,2875.4,1446.5609965635738,364.1769759450172,21047.4625,229767.5625,5298.775,0.9173136524606441,12.329025238405354,40777.0,fcfs,421.7315503535544,459.7080720824017,676.7,701.3499999999999,834.0794700761605,345.2908389816889,83.73302845305956,80.0,1164.0,259.4941705499904,6.015957947826793,17.124308114043096,0.3811132500480785,544.0,620.0,11376007.999999978,9692211.0,423901.9999999819,508.2273514792002,0.0,0.0,0.0,7373.0,0.0,0.0,0,0.0,0.6340890096423958,0.6839556475422862,0.3357173192097788,30.629856697910064,77.0,61.0,0.24205405130225896,27.0,8.395572966963174,27.331915750372072,3.2979409475380255,0.9969074049072026,280.0,0.006852362171879837,0.011921121040359141,1024.0,,,,,,,,421.7315503535544,676.7,701.3499999999999,834.0794700761605,508.2273514792002,0.6340890096423958,0.3811132500480785,30.629856697910064,8.395572966963174,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r16,20262117,1164.0,14.55,2875.4,1446.5609965635738,364.1769759450172,21047.4625,229767.5625,5298.775,0.9173136524606441,12.329025238405354,40777.0,thunder,380.81123071533364,408.3496429946375,639.9338074930628,679.625,823.0,349.9392466585662,84.86026731470231,80.0,1164.0,242.10166042207368,2.640600264857418,5.106962814863071,0.8106179043440912,1001.0,163.0,3550125.19602008,1877153.8316376575,423901.9999999993,515.0692588092337,90.0,1360877.0,0.0,6533.0,16.0,315160.19602007605,0,0.0,0.6725340073800867,0.701158291363904,0.29674602736765604,31.773888963393116,79.0,61.0,0.30985068406769867,14.0,3.7347007391179026,30.74202321006646,1.0318657533266842,0.9968657714748961,275.0,0.021125634454868057,0.039916986133903265,1024.0,5.0,0.37728541096503837,,,,,,421.7315503535544,676.7,701.3499999999999,834.0794700761605,508.2273514792002,0.6340890096423958,0.3811132500480785,30.629856697910064,8.395572966963174,0.0,9.7029305974181,5.433159820738476,3.097597490553919,1.3283470548854124,1.3462296568887977
coder80_experiment_r16,20262117,1164.0,14.55,2875.4,1446.5609965635738,364.1769759450172,21047.4625,229767.5625,5298.775,0.9173136524606441,12.329025238405354,40777.0,bdp,362.35462898256577,384.2872963270601,629.2294364204787,693.9019116405802,830.8927658673568,346.61512511709134,84.05416784089465,80.0,1164.0,238.81368008151415,5.089997093747912,8.851217990156194,0.8407067359649603,1012.0,152.0,2928034.000000002,1244237.0,423902.0000000081,510.17654433120856,0.0,0.0,0.0,2902.0,0.0,0.0,0,0.0,0.5700782938876308,0.593432995493627,0.398964914133946,26.47161455914077,77.0,19.0,0.09895217261328142,44.0,7.130591167125892,25.46855573450951,1.0030588246312562,0.9995350895876672,279.0,0.13375688906705616,0.33655440201982856,1024.0,,,0.0,4.67553842079717e-09,1.733704388024383e-08,279.0,0.4659498207885305,421.7315503535544,676.7,701.3499999999999,834.0794700761605,508.2273514792002,0.6340890096423958,0.3811132500480785,30.629856697910064,8.395572966963174,0.0,14.07931688326628,7.015008656645684,1.0619645482882545,0.3820624200848282,0.38352773543872676
coder80_experiment_r17,20262118,1245.0,15.5625,2884.075,1360.306827309237,385.80883534136547,21169.775,239407.8875,6004.15,0.7345843986550066,14.966516307511146,43010.0,fcfs,570.3200815915535,636.398532650916,822.0625541664169,838.7141727403567,874.0326753918703,329.5071318367771,85.46591232016405,80.0,1245.0,300.6848676622166,12.068674268805033,30.628347416897803,0.2594102606581832,466.0,779.0,14184242.000000082,12490660.0,480331.99999997526,549.5584015604676,0.0,0.0,0.0,8431.0,0.0,0.0,0,0.0,0.7629265299993815,0.8209458502718546,0.20475182980791634,33.39033113237276,73.0,61.0,0.2500424896756871,36.0,17.191004281305162,29.72404042242839,3.666290709944428,0.9988184933802305,293.0,0.008603996985016626,0.012366124428808687,1024.0,,,,,,,,570.3200815915535,822.0625541664169,838.7141727403567,874.0326753918703,549.5584015604676,0.7629265299993815,0.2594102606581832,33.39033113237276,17.191004281305162,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r17,20262118,1245.0,15.5625,2884.075,1360.306827309237,385.80883534136547,21169.775,239407.8875,6004.15,0.7345843986550066,14.966516307511146,43010.0,thunder,495.7137842515223,564.0,746.0,780.3448717701373,839.5,343.0613460393091,88.9815366289458,80.0,1245.0,277.8194060108824,7.1307389828715735,23.75887525717617,0.79540320074041,1058.0,187.0,3953672.4074553573,2275854.648165633,480332.00000000035,572.1643835616443,118.0,1851195.0,0.0,7411.0,17.0,272545.4074553544,0,0.0,0.8065598283836419,0.8370463285827866,0.1604773530669303,34.91527718038461,79.0,61.0,0.3223778545716617,24.0,10.575068533264005,33.80689118191528,1.1083859984693332,0.9997533122220299,280.0,0.025464446766168942,0.040560733759775765,1024.0,7.0,0.4385654848658492,,,,,,570.3200815915535,822.0625541664169,838.7141727403567,874.0326753918703,549.5584015604676,0.7629265299993815,0.2594102606581832,33.39033113237276,17.191004281305162,0.0,13.081478234438537,9.252647962239983,6.959379353219659,3.9509593135505643,4.1134812855170955
coder80_experiment_r17,20262118,1245.0,15.5625,2884.075,1360.306827309237,385.80883534136547,21169.775,239407.8875,6004.15,0.7345843986550066,14.966516307511146,43010.0,bdp,452.45536017494413,468.1087387399273,744.0,785.3,823.1420233980336,349.8788687899809,90.74983159240129,80.0,1245.0,279.8538270551412,7.865248874812757,12.193279209980467,0.8406183463775813,1074.0,171.0,3052578.000000003,1358996.0,480332.0000000001,583.5347805681567,0.0,0.0,0.0,3469.0,0.0,0.0,0,0.0,0.7261597374512812,0.751688891543266,0.23916365167556428,30.530568052596166,76.0,18.0,0.09218226720364783,43.0,11.896166847026358,29.474091566427838,1.056476486168376,0.9973977474881053,276.0,0.17915822757893932,0.3955942811444402,1024.0,,,0.0,6.163174979696102e-09,2.0598142405785036e-08,276.0,0.6014492753623188,570.3200815915535,822.0625541664169,838.7141727403567,874.0326753918703,549.5584015604676,0.7629265299993815,0.2594102606581832,33.39033113237276,17.191004281305162,0.0,20.666416144367968,9.495938450276872,6.368578769312434,5.822511380483566,6.182487413751381
coder80_experiment_r18,20262119,1201.0,15.0125,2774.0875,1437.119067443797,420.16569525395505,21574.75,230478.825,6307.7375,0.9388700075886751,12.805175013557706,47721.0,fcfs,502.6650542689951,526.5,814.85,857.05,960.5,299.84383133784485,75.02342529932326,80.0,1201.0,281.6636565595489,7.812438644809979,21.682013986305435,0.32429481320030157,505.0,696.0,12458859.000000032,10732879.0,504619.00000000163,525.3711608537237,0.0,0.0,0.0,8643.0,0.0,0.0,0,0.0,0.6708781953534748,0.7165205944332204,0.30421620306689273,30.793722472431075,76.0,65.0,0.23808546928494329,31.0,9.768598451240797,27.735107150587417,3.0586153218437095,1.0,321.0,0.006937887156933453,0.011749914847314358,1024.0,,,,,,,,502.6650542689951,814.85,857.05,960.5,525.3711608537237,0.6708781953534748,0.32429481320030157,30.793722472431075,9.768598451240797,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r18,20262119,1201.0,15.0125,2774.0875,1437.119067443797,420.16569525395505,21574.75,230478.825,6307.7375,0.9388700075886751,12.805175013557706,47721.0,thunder,465.9916895433056,503.3858849063673,769.0500000000003,841.7116669843195,919.0,313.3841131664853,78.41131664853101,80.0,1201.0,259.0535830495197,4.943287300015665,8.22793302702496,0.7915291675927278,1015.0,186.0,3932900.774578795,2223145.2973966375,504618.99999999185,549.095756256792,115.0,1787765.0,0.0,7756.0,23.0,398427.77457880223,0,0.0,0.7239171749125584,0.750279775364319,0.25058365738288396,32.68606267493233,78.0,65.0,0.3041801053299293,19.0,6.460161096103177,31.689034915042022,0.9970277598902809,1.0,307.0,0.022414903738915144,0.038987689185887575,1024.0,2.0,0.38472309349374684,,,,,,502.6650542689951,814.85,857.05,960.5,525.3711608537237,0.6708781953534748,0.32429481320030157,30.793722472431075,9.768598451240797,0.0,7.29578561593506,5.620666380315362,1.7896660656531598,4.320666319625195,4.515778019584493
coder80_experiment_r18,20262119,1201.0,15.0125,2774.0875,1437.119067443797,420.16569525395505,21574.75,230478.825,6307.7375,0.9388700075886751,12.805175013557706,47721.0,bdp,420.4746215619498,398.4441494534291,780.7500000000001,813.275,897.5,320.89136490250695,80.28969359331477,80.0,1201.0,257.12835441055455,5.478269839130168,8.52756157666883,0.8571016231100623,1053.0,148.0,2634803.9999999995,908824.0,504618.9999999969,562.2495821726985,0.0,0.0,0.0,4033.0,0.0,0.0,0,0.0,0.6596115207892215,0.6805900584785312,0.3137474561248147,28.920504703613638,75.0,20.0,0.08690883073292675,47.0,7.33081011342097,28.044478918762298,0.8760257848513302,1.0,300.0,0.1329480305624505,0.3802201361395419,1024.0,,,0.0,4.314289548318685e-09,2.066664860305473e-08,300.0,0.43333333333333335,502.6650542689951,814.85,857.05,960.5,525.3711608537237,0.6708781953534748,0.32429481320030157,30.793722472431075,9.768598451240797,0.0,16.35093428696201,4.184819291894202,5.107636660638234,6.559083810515356,7.019498607241337
coder80_experiment_r19,20262120,1131.0,14.1375,2781.75,1480.4535809018569,528.2864721485411,20929.9125,220655.7625,7468.65,0.8948676926658881,13.47499362522262,45924.0,fcfs,594.193372243393,623.8143319525739,949.95,1028.0,1151.56810896133,250.09376150557426,58.928342554750934,80.0,1131.0,311.88032693615935,10.683042384782905,33.28267039016501,0.278124223019102,447.0,684.0,12742883.999999838,11068491.0,597491.9999999702,518.8507699634761,0.0,0.0,0.0,10266.0,0.0,0.0,0,0.0,0.6932291837545025,0.7305055107810127,0.28421983192515454,29.67634072526817,76.0,60.0,0.17421616734064932,28.0,10.492233019623505,27.274286305930872,2.4020544193373583,0.9938621876497561,386.0,0.006828911016198175,0.01141673419624567,1024.0,,,,,,,,594.193372243393,949.95,1028.0,1151.56810896133,518.8507699634761,0.6932291837545025,0.278124223019102,29.67634072526817,10.492233019623505,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r19,20262120,1131.0,14.1375,2781.75,1480.4535809018569,528.2864721485411,20929.9125,220655.7625,7468.65,0.8948676926658881,13.47499362522262,45924.0,thunder,574.1250313707468,635.6782191033219,892.1000000000005,967.929549806775,1118.7923780122135,257.4204165670996,60.65468565362285,80.0,1131.0,293.8329065284635,8.621978045941407,19.597465456849548,0.7660454822701492,944.0,187.0,4250993.662258863,2595595.205763621,597491.9999999937,534.0508317205134,114.0,1868369.0,0.0,9452.0,33.0,552299.6622588687,0,0.0,0.7321302963134628,0.7541034594438139,0.24485145060386995,31.102376180156803,79.0,60.0,0.27122498080771773,22.0,8.716056134816892,30.25211193142229,0.8502642487344637,0.9936823765515028,374.0,0.02242990378489628,0.040989770786836736,1024.0,5.0,0.3062230323426367,,,,,,594.193372243393,949.95,1028.0,1151.56810896133,518.8507699634761,0.6932291837545025,0.278124223019102,29.67634072526817,10.492233019623505,0.0,3.3774090742341434,6.0897941996946745,5.843429007123059,2.8461825830413883,2.9295633035501423
coder80_experiment_r19,20262120,1131.0,14.1375,2781.75,1480.4535809018569,528.2864721485411,20929.9125,220655.7625,7468.65,0.8948676926658881,13.47499362522262,45924.0,bdp,497.08591378893215,490.96829256227574,852.5931402709004,954.8249999999999,1092.0,263.73626373626377,62.142857142857146,80.0,1131.0,288.6842383363494,7.327144168599164,12.72061995044939,0.8385546921757822,976.0,155.0,2849906.9999999953,1175514.0,597492.000000012,547.1538461538571,0.0,0.0,0.0,5360.0,0.0,0.0,0,0.0,0.6678582651972992,0.6854578653935298,0.30802686944901375,27.767765452247364,74.0,19.0,0.0727780994111311,46.0,7.588827888906285,27.026252243671042,0.741513208576298,1.0,364.0,0.11952335314292993,0.335006322711706,1024.0,,,0.0,5.067639076636374e-09,2.1397370503720162e-08,364.0,0.49725274725274726,594.193372243393,949.95,1028.0,1151.56810896133,518.8507699634761,0.6932291837545025,0.278124223019102,29.67634072526817,10.492233019623505,0.0,16.342736723539854,10.248629899373608,7.118190661478606,5.172782095803093,5.454955033096209
