policy_thunder_greedy,time,active_thunder_greedy,ready_thunder_greedy,tool_thunder_greedy,warm_caches_thunder_greedy,physical_kv_blocks_thunder_greedy,reserved_kv_blocks_thunder_greedy,capacity_blocks_thunder_greedy,n_admit_thunder_greedy,n_keep_thunder_greedy,n_evict_thunder_greedy,admit_ids_thunder_greedy,warm_admit_ids_thunder_greedy,cold_admit_ids_thunder_greedy,keep_ids_thunder_greedy,evict_ids_thunder_greedy,decision_ms_thunder_greedy,policy_hazard_grade_knapsack,active_hazard_grade_knapsack,ready_hazard_grade_knapsack,tool_hazard_grade_knapsack,warm_caches_hazard_grade_knapsack,physical_kv_blocks_hazard_grade_knapsack,reserved_kv_blocks_hazard_grade_knapsack,capacity_blocks_hazard_grade_knapsack,n_admit_hazard_grade_knapsack,n_keep_hazard_grade_knapsack,n_evict_hazard_grade_knapsack,admit_ids_hazard_grade_knapsack,warm_admit_ids_hazard_grade_knapsack,cold_admit_ids_hazard_grade_knapsack,keep_ids_hazard_grade_knapsack,evict_ids_hazard_grade_knapsack,decision_ms_hazard_grade_knapsack
thunder_greedy,3655.0,16,48,0,1,18737,29883,30000,0,1,0,,,,51,,0.01362498733215034,hazard_grade_knapsack,15,40,0,0,21763,28645,30000,0,0,0,,,,,,0.03283299156464636
thunder_greedy,3660.0,16,48,0,1,19136,29883,30000,0,1,0,,,,51,,0.014874996850267053,hazard_grade_knapsack,15,40,0,0,22142,28652,30000,0,0,0,,,,,,0.032374984584748745
thunder_greedy,3665.0,15,49,0,2,19534,29743,30000,1,1,1,16,,16,22,51,0.015833007637411356,hazard_grade_knapsack,13,41,1,2,22522,28289,30000,2,0,1,27;59,27,59,,16,0.04420799086801708
thunder_greedy,3670.0,16,48,0,1,18343,29950,30000,0,1,0,,,,22,,0.015124998753890395,hazard_grade_knapsack,13,40,2,2,21152,28366,30000,2,0,1,55;8,55,8,,20,0.03683299291878939
thunder_greedy,3675.0,16,48,0,1,18740,29950,30000,0,1,0,,,,22,,0.016041973140090704,hazard_grade_knapsack,15,39,1,0,19882,29055,30000,0,0,0,,,,,,0.03141601337119937
thunder_greedy,3680.0,16,48,0,1,19144,29950,30000,0,1,0,,,,22,,0.014791992725804448,hazard_grade_knapsack,14,41,0,1,20276,28892,30000,1,0,0,75,75,,,,0.0362499849870801
thunder_greedy,3685.0,16,48,0,1,19541,29950,30000,0,1,0,,,,22,,0.01650000922381878,hazard_grade_knapsack,15,40,0,0,20673,29234,30000,0,0,0,,,,,,0.04087499110028148
thunder_greedy,3690.0,16,48,0,1,19944,29954,30000,0,1,0,,,,22,,0.01554097980260849,hazard_grade_knapsack,14,40,1,1,21060,29025,30000,1,0,1,20,,20,,54,0.03837500116787851
thunder_greedy,3695.0,16,48,0,1,20350,29962,30000,0,1,0,,,,22,,0.015249999705702066,hazard_grade_knapsack,15,39,1,0,19707,29285,30000,0,0,0,,,,,,0.03229099093005061
thunder_greedy,3700.0,16,48,0,1,20751,29971,30000,0,1,0,,,,22,,0.016667007002979517,hazard_grade_knapsack,15,39,1,0,20073,29292,30000,0,0,0,,,,,,0.030084018362686038
thunder_greedy,3705.0,15,48,1,2,21148,29881,30000,1,0,2,56,,56,,22;66,0.015500001609325409,hazard_grade_knapsack,15,39,1,0,20436,29306,30000,0,0,0,,,,,,0.03024999750778079
thunder_greedy,3710.0,14,48,2,2,18255,27951,30000,2,1,1,42;49,,42;49,11,46,0.015875004464760423,hazard_grade_knapsack,15,39,1,0,20802,29320,30000,0,0,0,,,,,,0.03549997927621007
thunder_greedy,3720.0,15,47,2,1,15949,28250,30000,1,0,1,25,,25,,7,0.016332982340827584,hazard_grade_knapsack,15,39,1,0,21535,29346,30000,0,0,0,,,,,,0.03041699528694153
thunder_greedy,3725.0,15,46,3,1,14800,28324,30000,1,0,1,55,,55,,8,0.01712498487904668,hazard_grade_knapsack,14,39,2,1,21889,29142,30000,1,0,1,28,,28,,75,0.04295801045373082
thunder_greedy,3740.0,14,47,3,2,14375,28432,30000,2,0,2,29;75,,29;75,,17;18,0.015375000657513738,hazard_grade_knapsack,15,39,1,0,21166,29358,30000,0,0,0,,,,,,0.03166700480505824
thunder_greedy,3745.0,16,46,2,0,11293,28615,30000,0,0,0,,,,,,0.014584016753360629,hazard_grade_knapsack,13,39,3,2,21512,29013,30000,2,0,2,63;7,,63;7,,27;41,0.040292012272402644
thunder_greedy,3780.0,15,48,1,1,13947,28374,30000,1,0,1,73,,73,,4,0.015666999388486147,hazard_grade_knapsack,14,39,2,1,20371,29400,30000,1,0,0,11,11,,,,0.030041992431506515
thunder_greedy,3785.0,16,47,1,0,12786,28665,30000,0,0,0,,,,,,0.014749995898455381,hazard_grade_knapsack,14,39,2,1,20751,29714,30000,1,0,1,53,,53,,1,0.030707975383847952
thunder_greedy,3805.0,16,48,0,0,14316,28676,30000,0,0,0,,,,,,0.015583005733788013,hazard_grade_knapsack,14,38,3,1,20532,29869,30000,1,0,1,5,,5,,55,0.039417005609720945
thunder_greedy,3810.0,16,48,0,0,14703,28685,30000,0,0,0,,,,,,0.01491699367761612,hazard_grade_knapsack,14,38,2,0,17148,27834,30000,1,0,0,40,,40,,,0.029125018045306206
thunder_greedy,3815.0,15,48,1,1,15083,28497,30000,1,0,1,36,,36,,41,0.017000013031065464,hazard_grade_knapsack,15,38,1,0,17528,29799,30000,0,0,0,,,,,,0.031249976018443704
thunder_greedy,3820.0,16,47,1,0,13881,28752,30000,0,0,0,,,,,,0.015208992408588529,hazard_grade_knapsack,14,38,2,1,17901,29713,30000,1,0,1,25,,25,,50,0.03541700425557792
thunder_greedy,3825.0,15,48,1,1,14262,28578,30000,1,0,1,24,,24,,59,0.015375000657513738,hazard_grade_knapsack,15,38,1,0,16493,29952,30000,0,0,0,,,,,,0.03024999750778079
thunder_greedy,3830.0,15,49,0,1,13130,28808,30000,1,0,1,59,,59,,63,0.016292004147544503,hazard_grade_knapsack,15,38,1,0,16867,29962,30000,0,0,0,,,,,,0.0362499849870801
thunder_greedy,3835.0,15,48,1,1,11824,28952,30000,1,0,1,32,,32,,48,0.015458004781976342,hazard_grade_knapsack,14,38,2,1,17238,29752,30000,1,0,1,41,,41,,11,0.03808399196714163
thunder_greedy,3855.0,15,48,1,1,11904,28765,30000,1,0,1,11,,11,,44,0.014707999071106315,hazard_grade_knapsack,15,37,2,0,16329,29471,30000,0,0,0,,,,,,0.029292015824466944
thunder_greedy,3860.0,16,47,1,0,11542,29017,30000,0,0,0,,,,,,0.014791992725804448,hazard_grade_knapsack,14,38,2,1,16698,29480,30000,1,0,0,62,62,,,,0.02941599814221263
thunder_greedy,3870.0,16,47,1,0,12285,29017,30000,0,0,0,,,,,,0.014332996215671301,hazard_grade_knapsack,14,38,2,1,17462,29894,30000,1,0,1,66,,66,,38,0.03620798815973103
thunder_greedy,3885.0,15,47,2,1,13413,28766,30000,1,0,1,71,,71,,78,0.014833000022917986,hazard_grade_knapsack,15,38,1,0,16649,30000,30000,0,0,0,,,,,,0.03545900108292699
thunder_greedy,3890.0,16,46,2,0,12247,29070,30000,0,0,0,,,,,,0.016000005416572094,hazard_grade_knapsack,14,38,2,1,17019,29810,30000,0,1,0,,,,59,,0.04362498293630779
thunder_greedy,3895.0,15,47,1,0,11720,27283,30000,1,0,0,78,,78,,,0.014833000022917986,hazard_grade_knapsack,14,39,1,1,17392,29819,30000,0,1,0,,,,59,,0.03412499791011214
thunder_greedy,3900.0,16,46,1,0,13561,29119,30000,0,0,0,,,,,,0.014457997167482972,hazard_grade_knapsack,14,39,1,1,17767,29828,30000,0,1,0,,,,59,,0.03749999450519681
thunder_greedy,3905.0,16,46,1,0,13936,29119,30000,0,0,0,,,,,,0.01462499494664371,hazard_grade_knapsack,14,40,0,1,18143,29837,30000,0,1,0,,,,59,,0.03300001844763756
thunder_greedy,3910.0,16,46,1,0,14319,29119,30000,0,0,0,,,,,,0.01420799526385963,hazard_grade_knapsack,13,40,1,2,18512,29586,30000,1,1,0,59,59,,20,,0.05354199674911797
thunder_greedy,3915.0,16,47,0,0,14697,29119,30000,0,0,0,,,,,,0.01562500256113708,hazard_grade_knapsack,13,41,0,2,18887,29845,30000,1,0,1,64,64,,,20,0.03233298775739968
thunder_greedy,3925.0,15,47,1,1,15615,28911,30000,1,0,1,8,,8,,16,0.015083001926541328,hazard_grade_knapsack,13,41,0,1,17916,28260,30000,1,0,0,8,8,,,,0.040041981264948845
thunder_greedy,3935.0,15,47,1,1,17025,28912,30000,1,0,1,10,,10,,56,0.015249999705702066,hazard_grade_knapsack,14,40,0,0,18685,28676,30000,0,0,0,,,,,,0.12508398503996432
thunder_greedy,3965.0,16,47,0,0,17851,29227,30000,0,0,0,,,,,,0.014166987966746092,hazard_grade_knapsack,13,41,0,1,20988,28479,30000,1,0,0,28,28,,,,0.03170801210217178
thunder_greedy,3975.0,14,47,2,2,18637,28816,30000,2,0,2,65;62,,65;62,,25;42,0.01491600414738059,hazard_grade_knapsack,13,40,0,0,19983,26874,30000,1,0,0,54,,54,,,0.029207993065938354
thunder_greedy,3980.0,16,47,0,0,15835,29347,30000,0,0,0,,,,,,0.016417005099356174,hazard_grade_knapsack,13,40,0,1,20362,28902,30000,1,0,0,60,60,,,,0.032082985853776336
thunder_greedy,3985.0,16,47,0,0,16222,29347,30000,0,0,0,,,,,,0.015792000340297818,hazard_grade_knapsack,13,40,0,1,20747,28969,30000,1,0,0,28,28,,,,0.03200001083314419
thunder_greedy,4000.0,16,47,0,0,17410,29347,30000,0,0,0,,,,,,0.014208984794095159,hazard_grade_knapsack,13,39,1,1,21891,29190,30000,1,0,1,36,,36,,62,0.05124998278915882
thunder_greedy,4005.0,16,47,0,0,17802,29347,30000,0,0,0,,,,,,0.015500001609325409,hazard_grade_knapsack,12,39,2,2,19841,28352,30000,2,0,2,16;44,,16;44,,8;60,0.04158299998380244
thunder_greedy,4010.0,15,47,0,0,16573,27532,30000,1,0,0,5,,5,,,0.014249992091208696,hazard_grade_knapsack,13,39,1,1,15946,27927,30000,2,0,1,51;79,,51;79,,28,0.037165998946875334
thunder_greedy,4020.0,14,47,1,2,17351,29117,30000,2,0,2,27;50,,27;50,,49;75,0.015458994312211871,hazard_grade_knapsack,15,38,0,0,14857,29995,30000,0,0,0,,,,,,0.03024999750778079
thunder_greedy,4025.0,16,45,1,0,14398,29534,30000,0,0,0,,,,,,0.01850002445280552,hazard_grade_knapsack,14,39,0,1,15223,29799,30000,1,0,1,76,,76,,7,0.0338749960064888
thunder_greedy,4030.0,15,46,1,1,14779,29411,30000,1,0,1,64,,64,,55,0.014584016753360629,hazard_grade_knapsack,15,38,0,0,13816,29988,30000,0,0,0,,,,,,0.03441699664108455
thunder_greedy,4035.0,15,46,1,1,13686,29405,30000,1,0,1,20,,20,,73,0.01579101081006229,hazard_grade_knapsack,15,38,0,0,14184,29988,30000,0,0,0,,,,,,0.03266701241955161
thunder_greedy,4040.0,16,46,0,0,12424,29663,30000,0,0,0,,,,,,0.014792021829634905,hazard_grade_knapsack,14,38,1,1,14556,29820,30000,1,0,1,69,,69,,63,0.039417005609720945
thunder_greedy,4045.0,15,47,0,1,13217,29410,30000,1,0,1,56,,56,,36,0.015083991456776857,hazard_grade_knapsack,14,38,1,1,13070,29750,30000,1,0,1,31,,31,,53,0.03866699989885092
thunder_greedy,4065.0,16,46,0,0,13141,29725,30000,0,0,0,,,,,,0.014749995898455381,hazard_grade_knapsack,13,37,3,2,12771,29413,30000,1,1,1,3,,3,5,40,0.09037498966790736
thunder_greedy,4070.0,16,46,0,0,13519,29725,30000,0,0,0,,,,,,0.016041973140090704,hazard_grade_knapsack,14,38,1,1,11422,29735,30000,0,1,0,,,,5,,0.03362499410286546
thunder_greedy,4075.0,16,46,0,0,13899,29725,30000,0,0,0,,,,,,0.015166995581239462,hazard_grade_knapsack,13,39,1,2,12377,29738,30000,2,0,1,5;40,5,40,,64,0.03745799767784774
thunder_greedy,4080.0,15,46,1,1,14277,29531,30000,1,0,1,47,,47,,59,0.01491600414738059,hazard_grade_knapsack,15,37,1,0,10633,29996,30000,0,0,0,,,,,,0.029916001949459314
thunder_greedy,4090.0,15,47,0,1,13407,29648,30000,1,0,1,79,,79,,24,0.015249999705702066,hazard_grade_knapsack,15,38,0,0,11352,29996,30000,0,0,0,,,,,,0.031000003218650818
thunder_greedy,4105.0,16,46,0,0,12870,29910,30000,0,0,0,,,,,,0.013791024684906006,hazard_grade_knapsack,14,39,0,1,12432,29733,30000,1,0,1,52,,52,,41,0.0348330067936331
thunder_greedy,4135.0,15,46,1,1,15151,29812,30000,1,0,1,31,,31,,32,0.014291988918557763,hazard_grade_knapsack,15,38,0,0,12805,29961,30000,0,0,0,,,,,,0.028874987037852407
thunder_greedy,4140.0,16,45,1,0,13792,29941,30000,0,0,0,,,,,,0.014042016118764877,hazard_grade_knapsack,14,38,1,1,13170,29836,30000,1,0,1,68,,68,,25,0.04416599404066801
thunder_greedy,4150.0,16,46,0,0,14555,29941,30000,0,0,0,,,,,,0.015291996533051133,hazard_grade_knapsack,14,38,1,1,12008,29815,30000,1,0,1,22,,22,,5,0.04295801045373082
thunder_greedy,4155.0,16,46,0,0,14937,29941,30000,0,0,0,,,,,,0.015124998753890395,hazard_grade_knapsack,14,38,0,0,8712,27948,30000,1,0,0,15,,15,,,0.028458016458898783
thunder_greedy,4160.0,15,47,0,1,15315,29728,30000,0,1,0,,,,78,,0.015166006051003933,hazard_grade_knapsack,15,37,0,0,10456,29884,30000,0,0,0,,,,,,0.03037499845959246
thunder_greedy,4165.0,15,47,0,1,15696,29728,30000,0,1,0,,,,78,,0.014999997802078724,hazard_grade_knapsack,15,37,0,0,12228,29884,30000,0,0,0,,,,,,0.028833019314333797
thunder_greedy,4170.0,15,47,0,1,16072,29728,30000,0,1,0,,,,78,,0.014708988601341844,hazard_grade_knapsack,15,37,0,0,14029,29884,30000,0,0,0,,,,,,0.029875023756176233
thunder_greedy,4175.0,14,48,0,2,16451,29583,30000,1,1,1,16,,16,71,78,0.01662501017563045,hazard_grade_knapsack,15,37,0,0,15863,29884,30000,0,0,0,,,,,,0.028292008209973574
thunder_greedy,4180.0,15,47,0,1,15203,29890,30000,0,1,0,,,,71,,0.015124998753890395,hazard_grade_knapsack,15,37,0,0,17734,29884,30000,0,0,0,,,,,,0.027834001230075955
thunder_greedy,4185.0,15,47,0,1,15579,29890,30000,0,1,0,,,,71,,0.014707999071106315,hazard_grade_knapsack,15,37,0,0,18727,29884,30000,0,0,0,,,,,,0.03200001083314419
thunder_greedy,4190.0,15,47,0,1,15957,29890,30000,0,1,0,,,,71,,0.018499995348975062,hazard_grade_knapsack,15,37,0,0,19116,29884,30000,0,0,0,,,,,,0.030832976335659623
thunder_greedy,4195.0,15,47,0,1,16336,29890,30000,0,1,0,,,,71,,0.0158329785335809,hazard_grade_knapsack,14,38,0,1,20113,29643,30000,1,0,1,1,,1,,54,0.030750001315027475
thunder_greedy,4200.0,15,47,0,1,16718,29890,30000,0,1,0,,,,71,,0.014749995898455381,hazard_grade_knapsack,15,37,0,0,19609,29947,30000,0,0,0,,,,,,0.031625007977709174
thunder_greedy,4205.0,15,47,0,1,17101,29892,30000,0,1,0,,,,71,,0.014499993994832039,hazard_grade_knapsack,15,37,0,0,20003,29947,30000,0,0,0,,,,,,0.028833019314333797
thunder_greedy,4210.0,15,47,0,1,17485,29903,30000,0,1,0,,,,71,,0.014084012946113944,hazard_grade_knapsack,15,37,0,0,20402,29947,30000,0,0,0,,,,,,0.028624985134229064
thunder_greedy,4215.0,14,47,1,2,17866,29722,30000,1,1,1,60,,60,71,8,0.01624997821636498,hazard_grade_knapsack,15,37,0,0,20804,29947,30000,0,0,0,,,,,,0.028750015189871192
thunder_greedy,4225.0,15,47,0,0,15273,28317,30000,0,0,0,,,,,,0.01404198701493442,hazard_grade_knapsack,14,37,1,1,21591,29727,30000,0,1,0,,,,79,,0.040207989513874054
thunder_greedy,4230.0,15,47,0,0,15657,28328,30000,0,0,0,,,,,,0.013999990187585354,hazard_grade_knapsack,13,37,2,2,21979,29510,30000,1,1,1,20,,20,44,79,0.08445800631307065
thunder_greedy,4235.0,15,47,0,0,16042,28338,30000,0,0,0,,,,,,0.013584009138867259,hazard_grade_knapsack,14,36,2,1,20661,29908,30000,0,1,0,,,,44,,0.038124999264255166
thunder_greedy,4240.0,15,47,0,0,16428,28349,30000,0,0,0,,,,,,0.015249999705702066,hazard_grade_knapsack,14,38,0,1,21043,29908,30000,0,1,0,,,,44,,0.03316698712296784
thunder_greedy,4245.0,15,47,0,0,16817,28359,30000,0,0,0,,,,,,0.013707991456612945,hazard_grade_knapsack,14,38,0,1,21428,29908,30000,0,1,0,,,,44,,0.03212501178495586
thunder_greedy,4250.0,15,47,0,0,17206,28370,30000,0,0,0,,,,,,0.014082994312047958,hazard_grade_knapsack,13,38,1,2,21812,29689,30000,1,0,1,44,44,,,76,0.037999998312443495
thunder_greedy,4255.0,15,47,0,0,17597,28380,30000,0,0,0,,,,,,0.013750017387792468,hazard_grade_knapsack,13,37,2,1,20446,28131,30000,1,0,1,6,,6,,69,0.03516700235195458
thunder_greedy,4260.0,15,47,0,0,17990,28390,30000,0,0,0,,,,,,0.013792014215141535,hazard_grade_knapsack,13,37,2,1,19046,28241,30000,1,0,1,63,,63,,31,0.03500000457279384
thunder_greedy,4265.0,15,47,0,0,18387,28399,30000,0,0,0,,,,,,0.013750017387792468,hazard_grade_knapsack,13,37,1,0,15852,26625,30000,1,0,0,7,,7,,,0.040709011955186725
thunder_greedy,4275.0,15,47,0,0,19184,28417,30000,0,0,0,,,,,,0.014457997167482972,hazard_grade_knapsack,13,36,2,1,16596,28498,30000,1,0,1,32,,32,,40,0.038291997043415904
thunder_greedy,4290.0,15,47,0,0,20394,28444,30000,0,0,0,,,,,,0.013832992408424616,hazard_grade_knapsack,12,37,2,2,15948,28519,30000,2,0,1,44;40,44,40,,36,0.03487500362098217
thunder_greedy,4325.0,14,47,0,0,21352,26642,30000,1,0,0,38,,38,,,0.014374993043020368,hazard_grade_knapsack,14,37,0,0,16608,29149,30000,0,0,0,,,,,,0.028749986086040735
thunder_greedy,4330.0,14,46,1,1,21730,28375,30000,1,0,1,15,,15,,5,0.014499993994832039,hazard_grade_knapsack,14,37,0,0,16957,29149,30000,0,0,0,,,,,,0.029750022804364562
thunder_greedy,4335.0,14,47,0,1,20446,28437,30000,1,0,1,1,,1,,27,0.015124998753890395,hazard_grade_knapsack,13,37,1,1,17307,29102,30000,1,0,1,31,,31,,51,0.035500008380040526
thunder_greedy,4340.0,14,46,1,1,19173,28503,30000,1,0,1,45,,45,,20,0.014457997167482972,hazard_grade_knapsack,14,37,0,0,15725,29121,30000,0,0,0,,,,,,0.029332994017750025
thunder_greedy,4345.0,14,46,0,0,16148,26923,30000,1,0,0,28,,28,,,0.015708996215835214,hazard_grade_knapsack,13,37,1,1,16076,28884,30000,1,0,1,56,,56,,22,0.040166982216760516
thunder_greedy,4355.0,15,45,0,0,16883,28878,30000,0,0,0,,,,,,0.01362498733215034,hazard_grade_knapsack,11,38,2,3,14982,28704,30000,3,0,2,44;22;72,44,22;72,,3;15,0.04145901766605675
thunder_greedy,4370.0,14,45,1,1,18000,28711,30000,1,0,1,46,,46,,56,0.013874989235773683,hazard_grade_knapsack,14,37,0,0,12373,29561,30000,0,0,0,,,,,,0.028250011382624507
thunder_greedy,4380.0,14,45,1,1,17021,28742,30000,1,0,1,27,,27,,79,0.014082994312047958,hazard_grade_knapsack,14,37,0,0,13088,29561,30000,0,0,0,,,,,,0.028291979106143117
thunder_greedy,4385.0,14,44,2,1,15691,28988,30000,1,0,1,54,,54,,11,0.014958000974729657,hazard_grade_knapsack,14,37,0,0,13447,29561,30000,0,0,0,,,,,,0.027875008527189493
thunder_greedy,4410.0,14,45,1,1,15395,28592,30000,1,0,1,41,,41,,31,0.01575000351294875,hazard_grade_knapsack,14,37,0,0,15260,29561,30000,0,0,0,,,,,,0.029709015507251024
thunder_greedy,4415.0,13,45,2,2,14085,28678,30000,2,0,2,40;78,,40;78,,50;64,0.014833000022917986,hazard_grade_knapsack,14,37,0,0,15629,29561,30000,0,0,0,,,,,,0.0322920095641166
thunder_greedy,4430.0,15,44,1,0,11609,29049,30000,0,0,0,,,,,,0.013750017387792468,hazard_grade_knapsack,13,38,0,1,16735,29408,30000,1,0,0,44,44,,,,0.03350002225488424
thunder_greedy,4445.0,14,45,1,1,12697,28987,30000,1,0,1,8,,8,,47,0.014165998436510563,hazard_grade_knapsack,14,37,0,0,17862,29752,30000,0,0,0,,,,,,0.029250018997117877
thunder_greedy,4460.0,15,45,0,0,11970,29162,30000,0,0,0,,,,,,0.013791985111311078,hazard_grade_knapsack,13,37,1,1,18994,29551,30000,1,0,1,69,,69,,44,0.03933301195502281
thunder_greedy,4465.0,14,45,1,1,12331,29008,30000,1,0,1,31,,31,,16,0.016041012713685632,hazard_grade_knapsack,14,36,1,0,16928,29253,30000,0,0,0,,,,,,0.03129200194962323
thunder_greedy,4475.0,15,45,0,0,11290,29221,30000,0,0,0,,,,,,0.013665994629263878,hazard_grade_knapsack,13,37,1,1,17678,29289,30000,1,0,1,76,,76,,52,0.04400001489557326
thunder_greedy,4510.0,15,45,0,0,13861,29294,30000,0,0,0,,,,,,0.013290991773828864,hazard_grade_knapsack,13,36,2,1,18202,29162,30000,1,0,1,71,,71,,1,0.043832988012582064
thunder_greedy,4535.0,15,45,0,0,15737,29345,30000,0,0,0,,,,,,0.014457997167482972,hazard_grade_knapsack,13,37,1,1,18148,29213,30000,1,0,1,30,,30,,20,0.04450001870281994
thunder_greedy,4540.0,14,46,0,1,16114,29349,30000,1,0,1,76,,76,,62,0.014666991773992777,hazard_grade_knapsack,14,37,0,0,16635,29437,30000,0,0,0,,,,,,0.034958007745444775
thunder_greedy,4550.0,15,45,0,0,14757,29213,30000,0,0,0,,,,,,0.013834011042490602,hazard_grade_knapsack,13,37,1,1,17381,29450,30000,1,0,1,20,,20,,68,0.040000013541430235
thunder_greedy,4590.0,15,45,0,0,17795,29246,30000,0,0,0,,,,,,0.01320798764936626,hazard_grade_knapsack,13,37,1,1,18156,29262,30000,1,0,1,75,,75,,6,0.04129199078306556
thunder_greedy,4620.0,15,45,0,0,20160,29306,30000,0,0,0,,,,,,0.013665994629263878,hazard_grade_knapsack,12,37,2,2,18464,29084,30000,2,0,2,6;27,,6;27,,7;31,0.04170800093561411
thunder_greedy,4635.0,15,45,0,0,21358,29331,30000,0,0,0,,,,,,0.013165990822017193,hazard_grade_knapsack,13,36,2,1,15898,29726,30000,1,0,1,14,,14,,63,0.03845899482257664
thunder_greedy,4640.0,14,45,1,1,21758,29093,30000,1,0,1,24,,24,,28,0.014040997484698892,hazard_grade_knapsack,13,35,3,1,14233,29635,30000,1,0,1,48,,48,,40,0.03462500171735883
thunder_greedy,4645.0,14,45,1,1,20463,29178,30000,1,0,1,42,,42,,15,0.014874996850267053,hazard_grade_knapsack,14,35,2,0,12650,29909,30000,0,0,0,,,,,,0.031584000680595636
thunder_greedy,4655.0,15,45,0,0,19511,29429,30000,0,0,0,,,,,,0.015500001609325409,hazard_grade_knapsack,12,36,3,2,13345,29557,30000,1,1,0,56,56,,32,,0.03962501068599522
thunder_greedy,4660.0,15,45,0,0,19905,29438,30000,0,0,0,,,,,,0.014499993994832039,hazard_grade_knapsack,13,35,3,1,13696,29930,30000,0,1,0,,,,32,,0.03954197745770216
thunder_greedy,4665.0,14,45,1,1,20301,29264,30000,1,0,1,7,,7,,1,0.013083015801385045,hazard_grade_knapsack,13,36,2,1,14050,29930,30000,0,1,0,,,,32,,0.036375015042722225
thunder_greedy,4670.0,15,45,0,0,18935,29489,30000,0,0,0,,,,,,0.014084012946113944,hazard_grade_knapsack,13,37,1,1,14400,29930,30000,1,0,1,31,,31,,32,0.03891700180247426
thunder_greedy,4675.0,15,45,0,0,19322,29497,30000,0,0,0,,,,,,0.013708020560443401,hazard_grade_knapsack,13,37,1,1,12750,29761,30000,1,0,1,79,,79,,72,0.029666000045835972
thunder_greedy,4695.0,14,45,0,0,19088,27589,30000,1,0,0,59,,59,,,0.015624973457306623,hazard_grade_knapsack,14,37,0,0,12288,29992,30000,0,0,0,,,,,,0.028458016458898783
thunder_greedy,4700.0,14,44,0,0,17717,27631,30000,1,0,0,53,,53,,,0.014124991139397025,hazard_grade_knapsack,14,37,0,0,12643,29992,30000,0,0,0,,,,,,0.02983299782499671
thunder_greedy,4705.0,12,44,2,3,18078,28941,30000,3,0,3,75;44;51,,75;44;51,,27;40;54,0.015208002878353,hazard_grade_knapsack,14,37,0,0,12999,29992,30000,0,0,0,,,,,,0.03191700670868158
thunder_greedy,4710.0,14,41,3,1,13269,29724,30000,1,0,1,20,,20,,60,0.013958022464066744,hazard_grade_knapsack,14,37,0,0,13357,29992,30000,0,0,0,,,,,,0.029332994017750025
thunder_greedy,4735.0,15,42,1,0,12916,29541,30000,0,0,0,,,,,,0.014582998119294643,hazard_grade_knapsack,13,37,1,1,15169,29853,30000,1,0,1,72,,72,,56,0.03720898530445993
thunder_greedy,4740.0,14,42,2,1,13278,29356,30000,1,0,1,40,,40,,41,0.01391698606312275,hazard_grade_knapsack,13,36,2,1,14110,29845,30000,1,0,1,15,,15,,22,0.03500000457279384
thunder_greedy,4750.0,14,41,3,1,12231,29567,30000,1,0,1,22,,22,,38,0.016542006051167846,hazard_grade_knapsack,14,36,1,0,13933,29939,30000,0,0,0,,,,,,0.038291997043415904
thunder_greedy,4755.0,14,41,3,1,10656,29377,30000,1,0,1,36,,36,,31,0.014124991139397025,hazard_grade_knapsack,14,36,1,0,14296,29939,30000,0,0,0,,,,,,0.028790993383154273
thunder_greedy,4760.0,15,40,3,0,9293,29662,30000,0,0,0,,,,,,0.013083015801385045,hazard_grade_knapsack,13,36,2,1,14657,29704,30000,0,1,0,,,,69,,0.03645900869742036
thunder_greedy,4765.0,15,40,3,0,9648,29662,30000,0,0,0,,,,,,0.014457997167482972,hazard_grade_knapsack,13,36,2,1,15014,29704,30000,0,1,0,,,,69,,0.039457983803004026
thunder_greedy,4770.0,14,41,3,1,9998,29473,30000,1,0,1,0,,0,,8,0.013833981938660145,hazard_grade_knapsack,13,36,2,1,15373,29704,30000,0,1,0,,,,69,,0.03487497451715171
thunder_greedy,4775.0,15,40,3,0,8570,29708,30000,0,0,0,,,,,,0.012874981621280313,hazard_grade_knapsack,13,36,2,1,15733,29704,30000,0,1,0,,,,69,,0.034958997275680304
thunder_greedy,4780.0,15,40,3,0,8919,29708,30000,0,0,0,,,,,,0.01400001929141581,hazard_grade_knapsack,13,36,2,1,16093,29704,30000,0,1,0,,,,69,,0.0347500026691705
thunder_greedy,4785.0,15,40,3,0,9273,29708,30000,0,0,0,,,,,,0.012500007869675756,hazard_grade_knapsack,13,37,1,1,16455,29704,30000,0,1,0,,,,69,,0.03250001464039087
thunder_greedy,4790.0,15,40,3,0,9626,29708,30000,0,0,0,,,,,,0.012917007552459836,hazard_grade_knapsack,13,37,1,1,16821,29704,30000,0,1,0,,,,69,,0.03345799632370472
thunder_greedy,4795.0,15,40,3,0,9976,29708,30000,0,0,0,,,,,,0.01750001683831215,hazard_grade_knapsack,13,37,1,1,17183,29704,30000,0,1,0,,,,69,,0.033042015274986625
thunder_greedy,4800.0,14,40,4,1,10744,29643,30000,1,0,1,25,,25,,78,0.013917015166953206,hazard_grade_knapsack,12,38,1,2,17821,29541,30000,1,1,0,69,69,,76,,0.03866699989885092
thunder_greedy,4805.0,15,41,2,0,10332,29761,30000,0,0,0,,,,,,0.013290991773828864,hazard_grade_knapsack,13,37,1,1,18191,29896,30000,0,1,0,,,,76,,0.036500015994533896
