policy,time,active,ready,tool,warm_caches,physical_kv_blocks,reserved_kv_blocks,capacity_blocks,n_admit,n_keep,n_evict,admit_ids,warm_admit_ids,cold_admit_ids,keep_ids,evict_ids,decision_ms
thunder_greedy,8925.0,11,34,0,0,11555,29542,30000,0,0,0,,,,,,0.011124997399747372
thunder_greedy,8930.0,11,34,0,0,11875,29542,30000,0,0,0,,,,,,0.011000025551766157
thunder_greedy,8935.0,11,34,0,0,12197,29542,30000,0,0,0,,,,,,0.010499992640689015
thunder_greedy,8940.0,11,34,0,0,12525,29542,30000,0,0,0,,,,,,0.010332994861528277
thunder_greedy,8945.0,11,34,0,0,12847,29542,30000,0,0,0,,,,,,0.01041698851622641
thunder_greedy,8950.0,11,34,0,0,13177,29542,30000,0,0,0,,,,,,0.010541989468038082
thunder_greedy,8955.0,11,34,0,0,13505,29542,30000,0,0,0,,,,,,0.012167001841589808
thunder_greedy,8960.0,11,34,0,0,13829,29542,30000,0,0,0,,,,,,0.011208001524209976
thunder_greedy,8965.0,11,34,0,0,14157,29542,30000,0,0,0,,,,,,0.01058299676515162
thunder_greedy,8970.0,11,34,0,0,14489,29542,30000,0,0,0,,,,,,0.01029198756441474
thunder_greedy,8975.0,11,34,0,0,14817,29542,30000,0,0,0,,,,,,0.010333984391763806
thunder_greedy,8980.0,11,34,0,0,15151,29542,30000,0,0,0,,,,,,0.010624993592500687
thunder_greedy,8985.0,11,34,0,0,15486,29542,30000,0,0,0,,,,,,0.010499992640689015
thunder_greedy,8990.0,11,34,0,0,15820,29542,30000,0,0,0,,,,,,0.011790980352088809
thunder_greedy,8995.0,11,34,0,0,16161,29542,30000,0,0,0,,,,,,0.010832998668774962
thunder_greedy,9000.0,11,34,0,0,16498,29542,30000,0,0,0,,,,,,0.012083008186891675
thunder_greedy,9005.0,11,34,0,0,16839,29542,30000,0,0,0,,,,,,0.011333992006257176
thunder_greedy,9010.0,11,34,0,0,17182,29542,30000,0,0,0,,,,,,0.010583025868982077
thunder_greedy,9015.0,11,34,0,0,17525,29542,30000,0,0,0,,,,,,0.010499992640689015
thunder_greedy,9020.0,11,34,0,0,17869,29542,30000,0,0,0,,,,,,0.01025001984089613
thunder_greedy,9025.0,11,34,0,0,18215,29542,30000,0,0,0,,,,,,0.010457995813339949
thunder_greedy,9030.0,11,34,0,0,18565,29542,30000,0,0,0,,,,,,0.010540999937802553
thunder_greedy,9035.0,11,34,0,0,18917,29542,30000,0,0,0,,,,,,0.010374991688877344
thunder_greedy,9040.0,11,34,0,0,19270,29542,30000,0,0,0,,,,,,0.012584001524373889
thunder_greedy,9045.0,10,34,1,1,19618,29443,30000,1,0,1,14,,14,,64,0.01362498733215034
thunder_greedy,9050.0,10,33,2,1,17515,29592,30000,1,0,1,63,,63,,2,0.021791987819597125
thunder_greedy,9055.0,11,32,2,0,15208,29678,30000,0,0,0,,,,,,0.010916992323473096
thunder_greedy,9060.0,10,33,2,1,15535,29419,30000,1,0,1,48,,48,,8,0.0116249721031636
thunder_greedy,9065.0,11,33,1,0,13449,29742,30000,0,0,0,,,,,,0.011042022379115224
thunder_greedy,9070.0,11,34,0,0,13778,29742,30000,0,0,0,,,,,,0.010875024599954486
thunder_greedy,9075.0,11,34,0,0,14109,29742,30000,0,0,0,,,,,,0.010749994544312358
thunder_greedy,9080.0,11,34,0,0,14439,29742,30000,0,0,0,,,,,,0.011916999937966466
thunder_greedy,9085.0,11,34,0,0,14774,29742,30000,0,0,0,,,,,,0.0103750207927078
thunder_greedy,9090.0,11,34,0,0,15110,29742,30000,0,0,0,,,,,,0.011791009455919266
thunder_greedy,9095.0,11,34,0,0,15445,29742,30000,0,0,0,,,,,,0.010916992323473096
thunder_greedy,9100.0,11,34,0,0,15782,29742,30000,0,0,0,,,,,,0.010749994544312358
thunder_greedy,9105.0,11,34,0,0,16122,29742,30000,0,0,0,,,,,,0.01070898724719882
thunder_greedy,9110.0,10,35,0,1,17654,29594,30000,1,0,1,79,,79,,73,0.017583020962774754
thunder_greedy,9115.0,11,34,0,0,15606,29815,30000,0,0,0,,,,,,0.012792006600648165
thunder_greedy,9120.0,11,34,0,0,15946,29815,30000,0,0,0,,,,,,0.010916992323473096
thunder_greedy,9125.0,11,34,0,0,16287,29815,30000,0,0,0,,,,,,0.010457995813339949
thunder_greedy,9130.0,10,34,1,1,16989,29585,30000,1,0,1,62,,62,,44,0.013458018656820059
thunder_greedy,9135.0,11,33,1,0,14878,29887,30000,0,0,0,,,,,,0.010832998668774962
thunder_greedy,9140.0,11,34,0,0,15210,29887,30000,0,0,0,,,,,,0.011208001524209976
thunder_greedy,9145.0,11,34,0,0,15543,29887,30000,0,0,0,,,,,,0.011333002476021647
thunder_greedy,9150.0,11,34,0,0,15878,29887,30000,0,0,0,,,,,,0.011916999937966466
thunder_greedy,9155.0,11,34,0,0,16216,29887,30000,0,0,0,,,,,,0.010792020475491881
thunder_greedy,9160.0,11,34,0,0,16551,29887,30000,0,0,0,,,,,,0.010666990419849753
thunder_greedy,9165.0,10,35,0,1,16890,29689,30000,1,0,1,11,,11,,39,0.012208009138703346
thunder_greedy,9170.0,11,34,0,0,14731,29948,30000,0,0,0,,,,,,0.010916992323473096
thunder_greedy,9175.0,11,34,0,0,15062,29948,30000,0,0,0,,,,,,0.014208024367690086
thunder_greedy,9180.0,10,34,1,1,16176,29780,30000,0,1,0,,,,40,,0.011834024917334318
thunder_greedy,9185.0,10,34,1,1,16882,29780,30000,0,1,0,,,,40,,0.01562500256113708
thunder_greedy,9190.0,10,34,1,1,17207,29780,30000,0,1,0,,,,40,,0.010749994544312358
thunder_greedy,9195.0,9,35,1,2,17532,29534,30000,1,1,1,54,,54,40,75,0.012042000889778137
thunder_greedy,9200.0,10,34,1,1,15401,29830,30000,0,1,0,,,,40,,0.011416006600484252
thunder_greedy,9205.0,10,34,1,1,15721,29830,30000,0,1,0,,,,40,,0.011083000572398305
thunder_greedy,9210.0,10,34,1,1,16040,29830,30000,0,1,0,,,,40,,0.010666990419849753
thunder_greedy,9215.0,10,34,1,1,16363,29830,30000,0,1,0,,,,40,,0.010749994544312358
thunder_greedy,9220.0,10,34,1,1,16687,29830,30000,0,1,0,,,,40,,0.01462499494664371
thunder_greedy,9225.0,10,34,1,1,17015,29830,30000,0,1,0,,,,40,,0.016375008272007108
thunder_greedy,9230.0,10,34,1,1,17335,29830,30000,0,1,0,,,,40,,0.011708005331456661
thunder_greedy,9235.0,9,34,2,2,17651,29577,30000,1,1,1,0,,0,40,32,0.011666998034343123
thunder_greedy,9240.0,9,34,2,2,15504,29709,30000,1,1,1,69,,69,38,40,0.0118750031106174
thunder_greedy,9245.0,10,34,1,1,13289,29938,30000,0,1,0,,,,38,,0.011709023965522647
thunder_greedy,9250.0,10,34,1,1,13603,29938,30000,0,1,0,,,,38,,0.0109999964479357
thunder_greedy,9255.0,10,34,1,1,13919,29938,30000,0,1,0,,,,38,,0.011208001524209976
thunder_greedy,9260.0,10,34,1,1,14236,29938,30000,0,1,0,,,,38,,0.010833988199010491
thunder_greedy,9265.0,10,34,1,1,14552,29938,30000,0,1,0,,,,38,,0.010791991371661425
thunder_greedy,9270.0,10,34,1,1,14871,29938,30000,0,1,0,,,,38,,0.011750002158805728
thunder_greedy,9275.0,10,34,1,1,15194,29938,30000,0,1,0,,,,38,,0.011415977496653795
thunder_greedy,9280.0,10,35,0,1,15514,29938,30000,0,1,0,,,,38,,0.011416996130719781
thunder_greedy,9285.0,10,35,0,1,15837,29938,30000,0,1,0,,,,38,,0.0112500274553895
thunder_greedy,9290.0,10,35,0,1,16161,29938,30000,0,1,0,,,,38,,0.012333010090515018
thunder_greedy,9295.0,10,35,0,1,16491,29938,30000,0,1,0,,,,38,,0.010958989150822163
thunder_greedy,9300.0,9,35,0,1,14176,27234,30000,1,1,0,72,,72,38,,0.010958989150822163
thunder_greedy,9305.0,10,34,0,1,15788,29994,30000,0,1,0,,,,38,,0.010916992323473096
thunder_greedy,9310.0,10,34,0,1,17434,29994,30000,0,1,0,,,,38,,0.02195901470258832
thunder_greedy,9315.0,10,34,0,1,18299,29994,30000,0,1,0,,,,38,,0.01058299676515162
thunder_greedy,9320.0,10,34,0,1,18640,29994,30000,0,1,0,,,,38,,0.011124997399747372
thunder_greedy,9325.0,10,34,0,1,18973,29994,30000,0,1,0,,,,38,,0.012708012945950031
thunder_greedy,9330.0,10,34,0,1,19308,29994,30000,0,1,0,,,,38,,0.011124997399747372
thunder_greedy,9335.0,10,34,0,1,19639,29994,30000,0,1,0,,,,38,,0.0109999964479357
thunder_greedy,9340.0,10,34,0,1,19974,29994,30000,0,1,0,,,,38,,0.0109999964479357
thunder_greedy,9345.0,10,34,0,1,20309,29994,30000,0,1,0,,,,38,,0.011333002476021647
thunder_greedy,9350.0,10,34,0,1,20648,29994,30000,0,1,0,,,,38,,0.011916010407730937
thunder_greedy,9355.0,10,34,0,1,20990,29994,30000,0,1,0,,,,38,,0.01129199517890811
thunder_greedy,9360.0,10,34,0,1,21332,29994,30000,0,1,0,,,,38,,0.016166013665497303
thunder_greedy,9365.0,10,34,0,1,21674,29994,30000,0,1,0,,,,38,,0.011249998351559043
thunder_greedy,9370.0,9,34,1,2,22018,29831,30000,1,0,2,50,,50,,14;38,0.011375028407201171
thunder_greedy,9375.0,10,33,1,0,17247,27487,30000,0,0,0,,,,,,0.01058299676515162
thunder_greedy,9380.0,10,34,0,0,17585,27487,30000,0,0,0,,,,,,0.010749994544312358
thunder_greedy,9385.0,10,34,0,0,17920,27487,30000,0,0,0,,,,,,0.01029099803417921
thunder_greedy,9390.0,10,34,0,0,18261,27487,30000,0,0,0,,,,,,0.010499992640689015
thunder_greedy,9395.0,10,34,0,0,18599,27487,30000,0,0,0,,,,,,0.011958007235080004
thunder_greedy,9400.0,10,34,0,0,18943,27487,30000,0,0,0,,,,,,0.010541989468038082
thunder_greedy,9405.0,9,34,1,1,19271,27360,30000,1,0,1,39,,39,,48,0.0118750031106174
thunder_greedy,9410.0,10,33,1,0,16994,27522,30000,0,0,0,,,,,,0.009584007784724236
thunder_greedy,9415.0,10,34,0,0,17323,27522,30000,0,0,0,,,,,,0.009666982805356383
thunder_greedy,9420.0,10,34,0,0,17657,27522,30000,0,0,0,,,,,,0.010500021744519472
thunder_greedy,9425.0,10,34,0,0,17993,27522,30000,0,0,0,,,,,,0.01041698851622641
thunder_greedy,9430.0,10,34,0,0,18326,27522,30000,0,0,0,,,,,,0.012208998668938875
thunder_greedy,9435.0,10,34,0,0,18654,27522,30000,0,0,0,,,,,,0.012665987014770508
thunder_greedy,9440.0,10,34,0,0,18987,27522,30000,0,0,0,,,,,,0.009957992006093264
thunder_greedy,9445.0,10,34,0,0,19316,27522,30000,0,0,0,,,,,,0.010082992957904935
thunder_greedy,9450.0,10,34,0,0,19653,27522,30000,0,0,0,,,,,,0.015333003830164671
thunder_greedy,9455.0,10,34,0,0,19988,27522,30000,0,0,0,,,,,,0.010040996130555868
thunder_greedy,9460.0,10,34,0,0,20327,27522,30000,0,0,0,,,,,,0.010666990419849753
thunder_greedy,9465.0,8,34,2,2,20650,27398,30000,2,0,2,44;8,,44;8,,63;79,0.012208009138703346
thunder_greedy,9470.0,9,34,1,1,15620,27414,30000,1,0,1,22,,22,,11,0.011916999937966466
thunder_greedy,9475.0,10,33,1,0,13384,27654,30000,0,0,0,,,,,,0.01129199517890811
thunder_greedy,9480.0,9,34,1,1,13701,27525,30000,1,0,1,7,,7,,62,0.011374999303370714
thunder_greedy,9485.0,10,34,0,0,11398,27701,30000,0,0,0,,,,,,0.011374999303370714
thunder_greedy,9490.0,10,34,0,0,11713,27701,30000,0,0,0,,,,,,0.010791991371661425
thunder_greedy,9495.0,10,34,0,0,12029,27701,30000,0,0,0,,,,,,0.012250005966052413
thunder_greedy,9500.0,10,34,0,0,12349,27701,30000,0,0,0,,,,,,0.012582982890307903
thunder_greedy,9505.0,10,34,0,0,12663,27701,30000,0,0,0,,,,,,0.010917021427303553
thunder_greedy,9510.0,10,34,0,0,12970,27701,30000,0,0,0,,,,,,0.010750023648142815
thunder_greedy,9515.0,10,34,0,0,13280,27701,30000,0,0,0,,,,,,0.010624993592500687
thunder_greedy,9520.0,10,34,0,0,13591,27701,30000,0,0,0,,,,,,0.010709016351029277
thunder_greedy,9525.0,10,34,0,0,13901,27701,30000,0,0,0,,,,,,0.010209012543782592
thunder_greedy,9530.0,10,34,0,0,14215,27701,30000,0,0,0,,,,,,0.010374991688877344
thunder_greedy,9535.0,10,34,0,0,14529,27701,30000,0,0,0,,,,,,0.010166986612603068
thunder_greedy,9540.0,9,35,0,1,14841,27489,30000,1,0,1,20,,20,,69,0.01262497971765697
thunder_greedy,9545.0,10,34,0,0,12612,27740,30000,0,0,0,,,,,,0.011249998351559043
thunder_greedy,9550.0,10,34,0,0,12924,27740,30000,0,0,0,,,,,,0.010916002793237567
thunder_greedy,9555.0,10,34,0,0,13244,27740,30000,0,0,0,,,,,,0.011750002158805728
thunder_greedy,9560.0,10,34,0,0,13557,27740,30000,0,0,0,,,,,,0.010249990737065673
thunder_greedy,9565.0,10,34,0,0,13869,27740,30000,0,0,0,,,,,,0.010374991688877344
thunder_greedy,9570.0,10,34,0,0,14179,27740,30000,0,0,0,,,,,,0.01029198756441474
thunder_greedy,9575.0,10,34,0,0,14493,27740,30000,0,0,0,,,,,,0.010332994861528277
thunder_greedy,9580.0,9,34,0,0,12178,24990,30000,1,0,0,15,,15,,,0.010916992323473096
thunder_greedy,9585.0,10,33,0,0,12490,27786,30000,0,0,0,,,,,,0.010374991688877344
thunder_greedy,9590.0,10,33,0,0,12804,27786,30000,0,0,0,,,,,,0.012333010090515018
thunder_greedy,9595.0,10,33,0,0,13119,27786,30000,0,0,0,,,,,,0.01041698851622641
thunder_greedy,9600.0,9,34,0,1,13431,27594,30000,1,0,1,49,,49,,72,0.01129199517890811
thunder_greedy,9605.0,10,33,0,0,11178,27834,30000,0,0,0,,,,,,0.010459014447405934
thunder_greedy,9610.0,9,33,1,1,11970,27840,30000,1,0,1,25,,25,,54,0.0109999964479357
thunder_greedy,9615.0,10,33,0,0,10752,27875,30000,0,0,0,,,,,,0.010625022696331143
thunder_greedy,9620.0,10,33,0,0,12332,27875,30000,0,0,0,,,,,,0.011167023330926895
thunder_greedy,9625.0,10,33,0,0,13937,27875,30000,0,0,0,,,,,,0.012208009138703346
thunder_greedy,9630.0,10,33,0,0,14262,27875,30000,0,0,0,,,,,,0.010624993592500687
thunder_greedy,9635.0,10,33,0,0,14591,27875,30000,0,0,0,,,,,,0.010791001841425896
thunder_greedy,9640.0,10,33,0,0,14922,27875,30000,0,0,0,,,,,,0.010749994544312358
thunder_greedy,9645.0,10,33,0,0,15255,27875,30000,0,0,0,,,,,,0.010541989468038082
thunder_greedy,9650.0,10,33,0,0,15585,27875,30000,0,0,0,,,,,,0.010374991688877344
thunder_greedy,9655.0,10,33,0,0,15923,27875,30000,0,0,0,,,,,,0.00995802110992372
thunder_greedy,9660.0,10,33,0,0,16260,27875,30000,0,0,0,,,,,,0.010124989785254002
thunder_greedy,9665.0,10,33,0,0,16598,27875,30000,0,0,0,,,,,,0.00999998883344233
thunder_greedy,9670.0,10,33,0,0,16936,27875,30000,0,0,0,,,,,,0.01095901825465262
thunder_greedy,9675.0,10,33,0,0,17274,27875,30000,0,0,0,,,,,,0.010124989785254002
thunder_greedy,9680.0,10,33,0,0,17615,27875,30000,0,0,0,,,,,,0.010499992640689015
thunder_greedy,9685.0,9,33,1,1,17950,27726,30000,1,0,1,41,,41,,50,0.010957999620586634
thunder_greedy,9690.0,10,32,1,0,15666,27915,30000,0,0,0,,,,,,0.010499992640689015
thunder_greedy,9695.0,10,32,1,0,16002,27915,30000,0,0,0,,,,,,0.010124989785254002
thunder_greedy,9700.0,10,32,1,0,16338,27915,30000,0,0,0,,,,,,0.011833006283268332
thunder_greedy,9705.0,10,32,1,0,16678,27915,30000,0,0,0,,,,,,0.009875016985461116
thunder_greedy,9710.0,10,33,0,0,17016,27915,30000,0,0,0,,,,,,0.01016599708236754
thunder_greedy,9715.0,10,33,0,0,17359,27915,30000,0,0,0,,,,,,0.010292016668245196
thunder_greedy,9720.0,9,33,0,0,15759,25143,30000,1,0,0,53,,53,,,0.011791998986154795
thunder_greedy,9725.0,10,32,0,0,17034,27950,30000,0,0,0,,,,,,0.011374999303370714
thunder_greedy,9730.0,10,32,0,0,17371,27950,30000,0,0,0,,,,,,0.010666000889614224
thunder_greedy,9735.0,10,32,0,0,17705,27950,30000,0,0,0,,,,,,0.01025001984089613
thunder_greedy,9740.0,10,32,0,0,18032,27950,30000,0,0,0,,,,,,0.012082979083061218
thunder_greedy,9745.0,10,32,0,0,18358,27950,30000,0,0,0,,,,,,0.011791998986154795
thunder_greedy,9750.0,10,32,0,0,18686,27950,30000,0,0,0,,,,,,0.011374999303370714
thunder_greedy,9755.0,10,32,0,0,19015,27950,30000,0,0,0,,,,,,0.01333298860117793
thunder_greedy,9760.0,10,32,0,0,19348,27950,30000,0,0,0,,,,,,0.011083000572398305
thunder_greedy,9765.0,10,32,0,0,19680,27950,30000,0,0,0,,,,,,0.010624993592500687
thunder_greedy,9770.0,10,32,0,0,20015,27950,30000,0,0,0,,,,,,0.010249990737065673
thunder_greedy,9775.0,9,33,0,1,20347,27767,30000,1,0,1,32,,32,,44,0.013041018974035978
thunder_greedy,9780.0,10,32,0,0,18084,27982,30000,0,0,0,,,,,,0.010499992640689015
thunder_greedy,9785.0,10,32,0,0,18421,27982,30000,0,0,0,,,,,,0.010583025868982077
thunder_greedy,9790.0,10,32,0,0,18746,27982,30000,0,0,0,,,,,,0.010249990737065673
thunder_greedy,9795.0,10,32,0,0,19075,27982,30000,0,0,0,,,,,,0.009957992006093264
thunder_greedy,9800.0,10,32,0,0,19405,27982,30000,0,0,0,,,,,,0.010459014447405934
thunder_greedy,9805.0,9,32,0,0,17079,25198,30000,1,0,0,17,,17,,,0.010249990737065673
thunder_greedy,9810.0,9,32,0,1,17405,27865,30000,1,0,1,31,,31,,7,0.01304197940044105
thunder_greedy,9815.0,10,31,0,0,15085,28044,30000,0,0,0,,,,,,0.009665993275120854
thunder_greedy,9820.0,10,31,0,0,15408,28044,30000,0,0,0,,,,,,0.010249990737065673
thunder_greedy,9825.0,9,31,1,1,15727,27946,30000,1,0,1,71,,71,,22,0.011124997399747372
thunder_greedy,9830.0,10,30,1,0,13352,28079,30000,0,0,0,,,,,,0.012541975593194366
thunder_greedy,9835.0,10,31,0,0,13667,28079,30000,0,0,0,,,,,,0.010833988199010491
thunder_greedy,9840.0,10,31,0,0,13987,28079,30000,0,0,0,,,,,,0.011708005331456661
thunder_greedy,9845.0,10,31,0,0,14297,28079,30000,0,0,0,,,,,,0.00995802110992372
thunder_greedy,9850.0,10,31,0,0,14609,28079,30000,0,0,0,,,,,,0.011500000255182385
thunder_greedy,9855.0,9,31,1,1,14918,27873,30000,1,0,1,78,,78,,15,0.011625001206994057
thunder_greedy,9860.0,10,30,1,0,12632,28122,30000,0,0,0,,,,,,0.009332987247034907
thunder_greedy,9865.0,10,30,1,0,12936,28122,30000,0,0,0,,,,,,0.010000017937272787
thunder_greedy,9870.0,10,31,0,0,13241,28122,30000,0,0,0,,,,,,0.010459014447405934
thunder_greedy,9875.0,10,31,0,0,13549,28122,30000,0,0,0,,,,,,0.010333023965358734
thunder_greedy,9880.0,9,31,1,1,13858,27902,30000,1,0,1,38,,38,,25,0.010709016351029277
thunder_greedy,9885.0,10,31,0,0,11581,28164,30000,0,0,0,,,,,,0.01129100564867258
thunder_greedy,9890.0,10,31,0,0,11889,28164,30000,0,0,0,,,,,,0.010540999937802553
thunder_greedy,9895.0,10,31,0,0,12200,28164,30000,0,0,0,,,,,,0.009957992006093264
thunder_greedy,9900.0,9,31,1,1,12502,28005,30000,1,0,1,73,,73,,49,0.0109999964479357
thunder_greedy,9905.0,10,31,0,0,10171,28212,30000,0,0,0,,,,,,0.010707997716963291
thunder_greedy,9910.0,10,31,0,0,10478,28212,30000,0,0,0,,,,,,0.00995802110992372
thunder_greedy,9915.0,10,31,0,0,10785,28212,30000,0,0,0,,,,,,0.009625015081837773
thunder_greedy,9920.0,10,31,0,0,11094,28212,30000,0,0,0,,,,,,0.009625015081837773
thunder_greedy,9925.0,10,31,0,0,11405,28212,30000,0,0,0,,,,,,0.009583018254488707
thunder_greedy,9930.0,10,31,0,0,11716,28219,30000,0,0,0,,,,,,0.009791983757168055
thunder_greedy,9935.0,10,31,0,0,12033,28230,30000,0,0,0,,,,,,0.009540992323309183
thunder_greedy,9940.0,10,31,0,0,12345,28240,30000,0,0,0,,,,,,0.009542010957375169
thunder_greedy,9945.0,10,31,0,0,12661,28250,30000,0,0,0,,,,,,0.010957999620586634
thunder_greedy,9950.0,10,31,0,0,12981,28260,30000,0,0,0,,,,,,0.009207986295223236
thunder_greedy,9955.0,10,31,0,0,13297,28270,30000,0,0,0,,,,,,0.009874987881630659
thunder_greedy,9960.0,10,31,0,0,13618,28281,30000,0,0,0,,,,,,0.009916024282574654
thunder_greedy,9965.0,9,31,1,1,14438,28286,30000,1,0,1,40,,40,,20,0.010666000889614224
thunder_greedy,9970.0,10,30,1,0,12636,28276,30000,0,0,0,,,,,,0.01029099803417921
thunder_greedy,9975.0,10,30,1,0,12957,28276,30000,0,0,0,,,,,,0.009707990102469921
thunder_greedy,9980.0,10,30,1,0,13275,28276,30000,0,0,0,,,,,,0.009499985026195645
thunder_greedy,9985.0,10,30,1,0,13599,28276,30000,0,0,0,,,,,,0.00937501317821443
thunder_greedy,9990.0,10,30,1,0,13920,28276,30000,0,0,0,,,,,,0.01058299676515162
thunder_greedy,9995.0,10,31,0,0,14244,28276,30000,0,0,0,,,,,,0.010292016668245196
thunder_greedy,10000.0,10,31,0,0,14571,28276,30000,0,0,0,,,,,,0.010082992957904935
thunder_greedy,10005.0,10,31,0,0,14901,28276,30000,0,0,0,,,,,,0.009832991054281592
thunder_greedy,10010.0,10,31,0,0,15228,28276,30000,0,0,0,,,,,,0.010332994861528277
thunder_greedy,10015.0,10,31,0,0,15557,28276,30000,0,0,0,,,,,,0.010207993909716606
thunder_greedy,10020.0,10,31,0,0,15886,28276,30000,0,0,0,,,,,,0.009916984708979726
thunder_greedy,10025.0,10,31,0,0,16213,28276,30000,0,0,0,,,,,,0.011374999303370714
thunder_greedy,10030.0,9,31,1,1,16536,28033,30000,1,0,1,27,,27,,53,0.010707997716963291
thunder_greedy,10035.0,10,30,1,0,14298,28329,30000,0,0,0,,,,,,0.011708005331456661
thunder_greedy,10040.0,9,30,2,1,15004,28209,30000,1,0,1,30,,30,,41,0.01095901825465262
thunder_greedy,10045.0,10,30,1,0,13920,28383,30000,0,0,0,,,,,,0.012708012945950031
thunder_greedy,10050.0,10,30,1,0,15561,28383,30000,0,0,0,,,,,,0.009832991054281592
thunder_greedy,10055.0,10,31,0,0,16418,28383,30000,0,0,0,,,,,,0.009915995178744197
thunder_greedy,10060.0,10,31,0,0,16754,28383,30000,0,0,0,,,,,,0.009625015081837773
thunder_greedy,10065.0,10,31,0,0,17094,28383,30000,0,0,0,,,,,,0.014416989870369434
thunder_greedy,10070.0,10,31,0,0,17431,28383,30000,0,0,0,,,,,,0.011542026186361909
thunder_greedy,10075.0,9,31,1,1,18042,28164,30000,1,0,1,28,,28,,32,0.009832991054281592
thunder_greedy,10080.0,9,31,1,1,16486,28182,30000,1,0,1,69,,69,,17,0.011208001524209976
thunder_greedy,10085.0,10,31,0,0,14508,28514,30000,0,0,0,,,,,,0.0103750207927078
thunder_greedy,10090.0,10,31,0,0,14835,28514,30000,0,0,0,,,,,,0.010207993909716606
thunder_greedy,10095.0,10,31,0,0,15160,28514,30000,0,0,0,,,,,,0.009708019206300378
thunder_greedy,10100.0,10,31,0,0,15491,28514,30000,0,0,0,,,,,,0.009915995178744197
thunder_greedy,10105.0,10,31,0,0,15816,28514,30000,0,0,0,,,,,,0.009707990102469921
thunder_greedy,10110.0,9,31,1,1,16144,28306,30000,1,0,1,75,,75,,31,0.010333984391763806
thunder_greedy,10115.0,10,31,0,0,13847,28575,30000,0,0,0,,,,,,0.01016599708236754
thunder_greedy,10120.0,10,31,0,0,14171,28575,30000,0,0,0,,,,,,0.015833997167646885
thunder_greedy,10125.0,10,31,0,0,14496,28575,30000,0,0,0,,,,,,0.009750016033649445
thunder_greedy,10130.0,10,31,0,0,14822,28575,30000,0,0,0,,,,,,0.009874987881630659
thunder_greedy,10135.0,10,31,0,0,15142,28575,30000,0,0,0,,,,,,0.009624985978007317
thunder_greedy,10140.0,10,31,0,0,15467,28575,30000,0,0,0,,,,,,0.010916002793237567
thunder_greedy,10145.0,10,31,0,0,15794,28575,30000,0,0,0,,,,,,0.009625015081837773
thunder_greedy,10150.0,10,31,0,0,16120,28575,30000,0,0,0,,,,,,0.009707990102469921
thunder_greedy,10155.0,10,31,0,0,16449,28575,30000,0,0,0,,,,,,0.009500014130026102
thunder_greedy,10160.0,10,31,0,0,16774,28575,30000,0,0,0,,,,,,0.011124997399747372
thunder_greedy,10165.0,10,31,0,0,17096,28575,30000,0,0,0,,,,,,0.012167001841589808
thunder_greedy,10170.0,10,31,0,0,17424,28575,30000,0,0,0,,,,,,0.00895900302566588
thunder_greedy,10175.0,10,31,0,0,17749,28575,30000,0,0,0,,,,,,0.010249990737065673
thunder_greedy,10180.0,10,31,0,0,18067,28575,30000,0,0,0,,,,,,0.011750002158805728
thunder_greedy,10185.0,10,31,0,0,18387,28575,30000,0,0,0,,,,,,0.00958298915065825
thunder_greedy,10190.0,10,31,0,0,18708,28575,30000,0,0,0,,,,,,0.009750016033649445
thunder_greedy,10195.0,9,31,1,1,19027,28341,30000,1,0,1,64,,64,,73,0.010417017620056868
thunder_greedy,10200.0,9,30,1,0,13983,25791,30000,1,0,0,32,,32,,,0.011750002158805728
thunder_greedy,10205.0,10,29,1,0,14299,28681,30000,0,0,0,,,,,,0.009957992006093264
thunder_greedy,10210.0,9,31,0,1,14614,28504,30000,1,0,1,73,,73,,38,0.011500000255182385
thunder_greedy,10215.0,10,30,0,0,12259,28751,30000,0,0,0,,,,,,0.010666990419849753
thunder_greedy,10220.0,10,30,0,0,12575,28751,30000,0,0,0,,,,,,0.009624985978007317
thunder_greedy,10225.0,10,30,0,0,12890,28751,30000,0,0,0,,,,,,0.00958298915065825
thunder_greedy,10230.0,10,30,0,0,13206,28751,30000,0,0,0,,,,,,0.00966701190918684
thunder_greedy,10235.0,10,30,0,0,13524,28751,30000,0,0,0,,,,,,0.009249983122572303
thunder_greedy,10240.0,10,30,0,0,13840,28751,30000,0,0,0,,,,,,0.011083000572398305
thunder_greedy,10245.0,10,30,0,0,14157,28751,30000,0,0,0,,,,,,0.009291019523516297
thunder_greedy,10250.0,10,30,0,0,14475,28751,30000,0,0,0,,,,,,0.009457988198846579
thunder_greedy,10255.0,9,31,0,1,14790,28717,30000,1,0,1,72,,72,,78,0.011416996130719781
thunder_greedy,10260.0,10,30,0,0,12298,28825,30000,0,0,0,,,,,,0.009042007150128484
thunder_greedy,10265.0,10,30,0,0,12613,28825,30000,0,0,0,,,,,,0.010916992323473096
thunder_greedy,10270.0,10,30,0,0,12928,28825,30000,0,0,0,,,,,,0.010041985660791397
thunder_greedy,10275.0,10,30,0,0,13246,28825,30000,0,0,0,,,,,,0.00937501317821443
thunder_greedy,10280.0,10,30,0,0,13565,28825,30000,0,0,0,,,,,,0.011124997399747372
thunder_greedy,10285.0,10,30,0,0,13884,28825,30000,0,0,0,,,,,,0.009584007784724236
thunder_greedy,10290.0,10,30,0,0,14206,28825,30000,0,0,0,,,,,,0.009249983122572303
