seed,case,total_requests,mean_rounds,mean_initial_prompt,mean_prompt_per_turn,mean_decode_per_turn,mean_total_prompt_per_program,mean_submitted_prompt_per_program,mean_total_decode_per_program,cv_total_decode_per_program,mean_tool_s_per_program,max_final_context,policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,programs_per_hour,steps_per_min,completed_programs,completed_requests,mean_request_ct,mean_queue_s,p95_queue_s,cache_hit_prefix_ratio,warm_admits,cold_admits,prefill_tokens,cold_recompute_tokens,decode_tokens,aggregate_gen_tps,cache_evictions,evicted_prefix_tokens,emergency_evictions,reserve_expansions,active_preemptions,preempted_context_tokens,decode_stall_s,memory_violations,physical_kv_util,reserved_kv_util,idle_cache_fraction,mean_active,max_active,max_waiting,mean_engine_waiting,max_router_paused,mean_router_paused,mean_decode_batch,mean_prefill_batch,gpu_busy_fraction,decision_calls,mean_decision_ms,p95_decision_ms,decode_reserve,bdp_lambda_last,bdp_lambda_mean,bdp_lambda_max,bdp_updates,bdp_binding_fraction
20261302,no_decode_update,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,464.4880427860391,437.40353176772066,783.4677969330083,833.4749999999999,1008.5,285.57263262270703,68.71591472483887,80.0,1155.0,289.4892386828475,5.302379407189531,8.754779693254537,0.8551768527909901,1019.0,136.0,2582565.000000002,924113.0,542416.9999999782,537.8453148239745,0.0,0.0,0.0,4832.0,0.0,0.0,0,0.0,0.6076187769817558,0.6276407257969244,0.3634664181013001,29.673005451159746,76.0,28.0,0.09007900961245131,46.0,6.072630853052958,28.901278200297476,0.7717272508623026,1.0,337.0,0.04269152179150359,0.09232517331838608,1024.0,0.0,4.552553219033338e-09,1.8338883339469072e-08,337.0,0.42729970326409494
20261302,naive_decode_update,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,463.8634617724489,449.94305489745415,780.0000000000001,857.2943478046896,1012.0,284.5849802371542,68.47826086956522,80.0,1155.0,291.9625256702779,5.894922306263628,8.944814188610511,0.8585684610433857,1009.0,146.0,2522084.0,863632.0,542416.9999999905,535.9851778656032,0.0,0.0,0.0,4737.0,0.0,0.0,0,0.0,0.6011100452507767,0.6201298237424019,0.36987471282192735,28.845285538032016,76.0,26.0,0.08921757379705852,46.0,6.727900458235651,28.094145599804627,0.7511399382273605,1.0,338.0,0.045566543035716174,0.10830978280864656,1024.0,0.0,4.073535443878237e-09,2.139939608495154e-08,338.0,0.42011834319526625
20261302,no_context_guard,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,448.22447816558633,421.0498850347025,773.5500000000001,842.4749999999999,1044.0,275.8620689655172,66.37931034482759,80.0,1155.0,277.7433447768978,5.145169270164087,7.999942568093198,0.8660415959742814,1023.0,132.0,2388819.0000000033,730367.0,542417.0000000084,519.5565134099697,0.0,0.0,0.0,4628.0,0.0,0.0,0,0.0,0.5693545496824095,0.5878277056058326,0.4023880097392614,27.592217464209146,76.0,26.0,0.08648293551975404,46.0,5.692213129348199,26.88317533296029,0.7090421312488353,1.0,348.0,0.12463362400430715,0.34785410971380765,1024.0,0.0,3.5001312136555607e-09,1.818632862318307e-08,348.0,0.3793103448275862
20261302,no_k_survival_update,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,450.81263039791764,414.76749050198714,782.9000000000001,831.3810460377009,1018.5,282.76877761413846,68.04123711340206,80.0,1155.0,279.67848486135404,4.752931504830336,7.014829585998958,0.8455516972537231,1003.0,152.0,2754206.000000001,1095754.0,542416.9999999929,532.564555719188,0.0,0.0,0.0,4739.0,0.0,0.0,0,0.0,0.596820522532663,0.6168008285418501,0.3743408085061131,28.931135817556573,76.0,26.0,0.08864819311008662,46.0,5.389922325065328,28.14775850785665,0.7833773096999102,1.0,340.0,0.1266210723449202,0.3478586440905929,1024.0,0.0,4.110850016898968e-09,2.9097638532057017e-08,340.0,0.3764705882352941
20261302,current_turn_only,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,540.6460583651353,570.3508927479631,789.3500000000001,854.8,1029.5,279.7474502185527,67.31423020883923,80.0,1155.0,292.53335790493804,8.691715809625126,56.37587070615634,0.7105250215855361,934.0,221.0,5162074.999999993,3503623.0,542417.000000013,526.8742107819456,0.0,0.0,0.0,5052.0,0.0,0.0,0,0.0,0.6274567217086544,0.6597978687236223,0.34457886636702234,31.05723474155004,77.0,61.0,0.21428384048323887,33.0,9.751269315315206,29.866149904329994,1.1910848372200804,1.0,344.0,0.3200518498657445,0.8303731796331703,1024.0,0.0,2.141103822773975e-08,7.699518403008562e-08,344.0,0.5203488372093024
20261302,no_dual_price,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,470.4805149752216,459.60019226590396,800.3077055615878,863.4999999999999,1025.0,280.9756097560976,67.60975609756098,80.0,1155.0,288.8305488908698,4.781327013136473,14.819253430287032,0.7575895372858487,893.0,262.0,4322795.000000008,2664343.0,542417.0000000036,529.1873170731742,0.0,0.0,0.0,4931.0,0.0,0.0,0,0.0,0.6189228172365505,0.6438449924746176,0.35299831461065834,30.123589029441145,77.0,61.0,0.21522459880731162,22.0,5.387739219680608,29.09786101066997,1.0257280187711295,1.0,342.0,0.10960947651394277,0.2773086656816304,1024.0,0.0,0.0,0.0,342.0,0.0
20261302,admission_footprint,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,472.0556181728849,453.52202111529016,798.5465979009607,837.3999999999999,1025.5,280.8386153096051,67.57679180887372,80.0,1155.0,284.56413996929126,4.668522303384423,11.765439788428575,0.7618480437703137,946.0,209.0,4246855.000000013,2588403.0,542417.000000014,528.9293027791457,0.0,0.0,0.0,4954.0,0.0,0.0,0,0.0,0.6180658196534032,0.6441115187620194,0.3538705820758938,30.358826378112017,77.0,61.0,0.2151196623866352,24.0,5.258062662514881,29.332366031075015,1.0264603470370053,1.0,342.0,0.12858794206938548,0.3266937390435487,1024.0,0.0,6.598852312875234e-09,2.4773723306662857e-08,342.0,0.4502923976608187
20261302,legacy_action,1155.0,14.4375,2820.7375,1435.8891774891774,469.62510822510825,20730.65,222906.7875,6780.2125,0.8987299735972412,12.734056611130201,44889.0,bdp,448.18112708819353,429.74971243280584,778.0000000000002,848.6499999999999,1051.5,273.8944365192582,65.90584878744652,80.0,1155.0,278.6649156033904,5.236180187228686,8.411066063118398,0.8579797059791192,1010.0,145.0,2532582.9999999963,874131.0,542416.9999999957,515.850689491199,0.0,0.0,0.0,4606.0,0.0,0.0,0,0.0,0.5628109343553016,0.5812942285074464,0.4092659671861053,27.292143925091143,76.0,26.0,0.08586608148608961,46.0,5.751581660721964,26.558392028022045,0.7337518970690686,1.0,351.0,0.10241938362221772,0.2862500259652734,1024.0,0.0,3.815958947607892e-09,1.9352873465847412e-08,351.0,0.3789173789173789
20261303,bdp_full,1136.0,14.2,2704.8375,1544.1769366197184,402.6593309859155,21927.3125,223541.575,5717.7625,0.7743586751809972,11.995358556140117,42945.0,bdp,418.2759054269007,421.6933224509732,706.04465496928,744.175,852.0,338.0281690140845,80.0,80.0,1136.0,258.6875653768769,9.22391679712037,10.954549089469852,0.8490875802409462,990.0,146.0,2698816.0,944631.0,457420.99999998795,536.8791079812065,0.0,0.0,0.0,3063.0,0.0,0.0,0,0.0,0.6457280100980836,0.6667275135821605,0.32838854884197993,25.756149385535732,74.0,21.0,0.09370304184934404,46.0,12.298555729493806,24.84725595702642,0.9088934285093094,1.0,284.0,0.15786697950319084,0.3726939263287929,1024.0,0.0,5.2977392601969905e-09,2.290928420295805e-08,284.0,0.5105633802816901
20261303,no_decode_update,1136.0,14.2,2704.8375,1544.1769366197184,402.6593309859155,21927.3125,223541.575,5717.7625,0.7743586751809972,11.995358556140117,42945.0,bdp,435.2476672244867,445.34408282656705,702.2176809513464,745.9311490245508,861.0,334.49477351916374,79.1637630662021,80.0,1136.0,257.721730129927,9.182481748125587,10.3262851389745,0.8197716688718866,983.0,153.0,3223082.0,1468897.0,457420.999999976,531.2671312427132,0.0,0.0,0.0,3282.0,0.0,0.0,0,0.0,0.6734111014017979,0.6970547854149773,0.30126105779055273,27.12344042968705,77.0,21.0,0.08780861514112273,46.0,12.115330157805664,26.142773299177247,0.9806671305097816,1.0,287.0,0.07004894069574436,0.13660372933372852,1024.0,0.0,6.57777461417767e-09,1.7871592161937044e-08,287.0,0.6202090592334495
20261303,naive_decode_update,1136.0,14.2,2704.8375,1544.1769366197184,402.6593309859155,21927.3125,223541.575,5717.7625,0.7743586751809972,11.995358556140117,42945.0,bdp,428.5529853415081,445.5414022110395,705.3365825227742,731.0159635183488,854.0,337.23653395784544,79.81264637002342,80.0,1136.0,260.2033002038346,9.591250978233614,13.48890371165552,0.832398626519474,980.0,156.0,2997269.999999996,1243085.0,457421.00000000803,535.6217798594942,0.0,0.0,0.0,3130.0,0.0,0.0,0,0.0,0.6569908336426583,0.6795548239206244,0.3171932586329773,26.16992276334943,74.0,21.0,0.093483596786465,46.0,12.75838537619833,25.219013843551473,0.9509089197979381,1.0,285.0,0.07183774284560952,0.15183321665972474,1024.0,0.0,6.219374606585886e-09,2.6555924711265482e-08,285.0,0.5473684210526316
