t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
183.26,98.40,32,0,7.85,8
183.77,95.29,31,0,7.85,8
184.28,95.44,31,0,7.85,8
184.78,95.62,31,0,7.85,8
185.29,95.65,31,0,7.85,8
185.79,94.85,31,0,7.85,8
186.30,95.02,31,0,7.85,8
186.81,95.16,31,0,7.85,8
187.31,95.31,31,0,7.85,8
187.82,95.49,31,0,7.85,8
188.32,91.30,30,0,7.85,8
188.83,91.47,30,0,7.85,8
189.34,91.61,30,0,7.85,8
189.84,88.24,29,0,7.85,8
190.35,88.30,29,0,7.85,8
190.86,88.30,29,0,7.85,8
191.36,87.52,29,2,7.84,8
191.87,87.52,29,2,7.84,8
192.38,92.22,31,0,7.82,8
192.89,92.38,31,0,7.82,8
193.40,92.54,31,0,7.82,8
193.90,92.70,31,0,7.82,8
194.41,92.86,31,0,7.82,8
194.92,93.02,31,0,7.82,8
195.42,93.04,31,0,7.82,8
195.93,96.15,32,0,7.81,8
196.44,96.31,32,0,7.81,8
196.94,96.48,32,0,7.81,8
197.45,96.65,32,0,7.81,8
197.95,96.79,32,0,7.81,8
198.46,96.96,32,0,7.81,8
198.97,97.12,32,0,7.81,8
199.47,94.84,31,0,7.81,8
199.98,95.00,31,0,7.81,8
200.48,96.09,32,0,7.82,8
200.99,96.25,32,0,7.82,8
201.50,96.42,32,0,7.82,8
202.01,96.57,32,0,7.82,8
202.51,96.72,32,0,7.82,8
203.02,96.90,32,0,7.82,8
203.53,97.06,32,0,7.82,8
204.03,97.22,32,0,7.82,8
204.54,97.40,32,0,7.82,8
205.05,97.54,32,0,7.82,8
205.55,94.48,31,0,7.82,8
206.06,94.64,31,0,7.82,8
206.56,94.79,31,0,7.82,8
207.07,94.96,31,0,7.82,8
207.58,95.13,31,0,7.82,8
208.08,91.01,30,0,7.82,8
208.59,91.16,30,0,7.82,8
209.10,91.34,30,0,7.82,8
209.60,91.48,30,0,7.82,8
210.11,91.60,30,0,7.82,8
210.62,91.60,30,0,7.82,8
211.12,94.66,31,0,7.80,8
211.63,92.52,30,0,7.80,8
212.14,92.67,30,0,7.80,8
212.65,91.29,29,0,7.80,8
213.15,86.75,27,0,7.80,8
213.66,86.91,27,0,7.80,8
214.16,87.05,27,0,7.80,8
214.67,87.19,27,0,7.80,8
215.18,87.27,27,0,7.80,8
215.68,87.27,27,0,7.80,8
216.19,90.43,29,1,7.78,8
216.69,90.43,29,1,7.78,8
217.20,93.61,30,0,7.78,8
217.71,95.65,30,0,7.78,8
218.21,95.82,30,0,7.78,8
218.72,95.96,30,0,7.78,8
219.23,96.12,30,0,7.78,8
219.74,96.27,30,0,7.78,8
220.24,96.44,30,0,7.78,8
220.75,96.59,30,0,7.78,8
221.25,96.75,30,0,7.78,8
221.76,96.90,30,0,7.78,8
222.27,97.04,30,0,7.78,8
222.77,97.21,30,0,7.78,8
223.28,97.37,30,0,7.78,8
223.78,97.51,30,0,7.78,8
224.29,97.67,30,0,7.78,8
224.80,97.83,30,0,7.78,8
225.30,97.97,30,0,7.78,8
225.81,98.14,30,0,7.78,8
226.32,94.24,29,0,7.78,8
226.82,94.38,29,0,7.78,8
227.33,94.53,29,0,7.78,8
227.83,94.68,29,0,7.78,8
228.34,93.07,28,0,7.78,8
228.85,93.23,28,0,7.78,8
229.35,93.39,28,0,7.78,8
229.86,93.53,28,0,7.78,8
230.36,93.56,28,0,7.78,8
230.87,95.73,29,0,7.77,8
231.38,95.86,29,0,7.77,8
