seed,case,total_requests,mean_rounds,mean_initial_prompt,mean_prompt_per_turn,mean_decode_per_turn,mean_total_prompt_per_program,mean_submitted_prompt_per_program,mean_total_decode_per_program,cv_total_decode_per_program,mean_tool_s_per_program,max_final_context,policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,programs_per_hour,steps_per_min,completed_programs,completed_requests,mean_request_ct,mean_queue_s,p95_queue_s,cache_hit_prefix_ratio,warm_admits,cold_admits,prefill_tokens,cold_recompute_tokens,decode_tokens,aggregate_gen_tps,cache_evictions,evicted_prefix_tokens,emergency_evictions,reserve_expansions,active_preemptions,preempted_context_tokens,decode_stall_s,memory_violations,physical_kv_util,reserved_kv_util,idle_cache_fraction,mean_active,max_active,max_waiting,mean_engine_waiting,max_router_paused,mean_router_paused,mean_decode_batch,mean_prefill_batch,gpu_busy_fraction,decision_calls,mean_decision_ms,p95_decision_ms,decode_reserve,thunder_marked_for_pause,thunder_mean_decayed_cache_fraction,bdp_lambda_last,bdp_lambda_mean,bdp_lambda_max,bdp_updates,bdp_binding_fraction
20262102,no_context_bdp,1280.0,16.0,2794.2875,1422.5671875,341.98359375,22761.075,235351.95,5471.7375,0.8038588983432483,13.707470646209464,47196.0,bdp,399.93542548837604,386.5,675.5669133017767,702.6151289754569,814.0,353.8083538083538,94.34889434889435,80.0,1280.0,229.89166130073914,6.488210876896261,11.13269918866402,0.8247896395164773,1124.0,156.0,3298888.0000000005,1478002.0,437738.99999999336,537.7628992628911,0.0,0.0,0.0,2963.0,0.0,0.0,0,0.0,0.6447947205578807,0.6709414619552821,0.3259576261690768,27.636811991978135,75.0,26.0,0.11911732613751831,46.0,10.202592042293887,26.528544399613413,1.1082675923647327,1.0,272.0,0.1775851984241265,0.41681043803691864,1024.0,,,0.0,6.053935643075697e-09,2.368333261840829e-08,272.0,0.5772058823529411
20262102,bdp,1280.0,16.0,2794.2875,1422.5671875,341.98359375,22761.075,235351.95,5471.7375,0.8038588983432483,13.707470646209464,47196.0,bdp,392.7700819702271,386.06435118803256,668.4060562031586,706.425,823.5,349.72677595628414,93.26047358834244,80.0,1280.0,230.5210454526447,6.205524005106417,9.967916454808263,0.820091887915099,1116.0,164.0,3387337.999999994,1566452.0,437739.0000000008,531.5591985428061,0.0,0.0,0.0,2940.0,0.0,0.0,0,0.0,0.6317379495670095,0.6571871171895489,0.3393076295487826,27.06129529557895,75.0,26.0,0.11774317361984202,46.0,9.645501793000859,25.96019707232669,1.101098223252244,1.0,275.0,0.16282906120812352,0.3885289188474417,1024.0,,,0.0,6.520373765009027e-09,2.0843677997112982e-08,275.0,0.5709090909090909
20262102,turns_oracle,1280.0,16.0,2794.2875,1422.5671875,341.98359375,22761.075,235351.95,5471.7375,0.8038588983432483,13.707470646209464,47196.0,bdp,385.5088890862381,378.1715622318043,683.1370236874279,715.2227604069877,741.5885792171553,388.35549531253844,103.56146541667692,80.0,1280.0,243.07196012335058,5.841659644819722,9.783428728425719,0.8604334380913351,1133.0,147.0,2627780.999999998,806895.0,437738.9999999916,590.2720352868473,0.0,0.0,0.0,3035.0,0.0,0.0,0,0.0,0.711652235021787,0.7360410788211909,0.25665920156987276,29.87350982911313,77.0,27.0,0.15228850955411913,42.0,10.082847221383256,28.785143228988304,1.0883666001248427,0.9991459266024998,248.0,0.23539582616649568,0.5487686314154413,1024.0,,,0.0,5.34749034575828e-09,2.2259734108247624e-08,248.0,0.5443548387096774
20262102,latent_oracle,1280.0,16.0,2794.2875,1422.5671875,341.98359375,22761.075,235351.95,5471.7375,0.8038588983432483,13.707470646209464,47196.0,bdp,371.3491432029862,337.2528394913011,683.6000000000001,709.1981532022147,748.2104063724803,384.91846350587304,102.64492360156613,80.0,1280.0,230.98876118555754,5.366867956796551,6.022547817692408,0.8787020885104202,1156.0,124.0,2283816.0,462930.0,437739.0000000086,585.0479975576412,0.0,0.0,0.0,2967.0,0.0,0.0,0,0.0,0.6889323440327375,0.7114648489361237,0.28065650377536766,28.888794350639355,78.0,29.0,0.1695328721162935,41.0,9.181362523417926,27.870018998021614,1.0187753526177499,0.9965740165213235,251.0,0.2264855072399475,0.5793540040031075,1024.0,,,0.0,3.4845282264860263e-09,1.6339191109546016e-08,251.0,0.5179282868525896
20262102,program_mean_oracle,1280.0,16.0,2794.2875,1422.5671875,341.98359375,22761.075,235351.95,5471.7375,0.8038588983432483,13.707470646209464,47196.0,bdp,351.12986580621265,305.86754887241557,663.3000000000002,745.9499999999999,788.4969582810928,365.25188458283225,97.40050255542192,80.0,1280.0,209.92366423837856,4.5844423654267725,6.0,0.8761974353728533,1148.0,132.0,2330973.9999999925,510088.0,437739.00000001624,555.1562316160081,0.0,0.0,0.0,2700.0,0.0,0.0,0,0.0,0.6200244128561305,0.6420309436426741,0.3509077135959963,26.668836013841357,75.0,25.0,0.12353796196649063,43.0,7.442116505482265,25.686507126341226,0.9823288875000988,0.9948589227232427,266.0,0.19549168173671888,0.6125002400949597,1024.0,,,0.0,2.8322614053038295e-09,1.8432808659643764e-08,266.0,0.37969924812030076
20262102,hindsight_index,1280.0,16.0,2794.2875,1422.5671875,341.98359375,22761.075,235351.95,5471.7375,0.8038588983432483,13.707470646209464,47196.0,bdp,355.271257326017,316.7727337784537,661.1000000000003,745.7249999999999,797.099695047606,361.3098860648786,96.34930295063428,80.0,1280.0,203.6376572281004,4.167755117492313,6.788290973054552,0.8544696039272247,1131.0,149.0,2740068.999999994,919183.0,437739.0000000155,549.1646813061093,0.0,0.0,0.0,2737.0,0.0,0.0,0,0.0,0.6273747859832651,0.651597231681604,0.34370898148563706,27.417975612867643,75.0,31.0,0.17001183791299382,41.0,6.692671673988716,26.421826590810767,0.9961490220568605,0.9853597866029762,270.0,0.19874585085307006,0.6237481138668953,1024.0,,,0.0,3.023539817346235e-09,3.2071571987388977e-08,270.0,0.46296296296296297
20262103,fcfs,1284.0,16.05,2736.425,1429.0809968847352,375.08644859813086,22936.75,254899.25,6020.1375,0.7701520649139411,13.07709909211412,35659.0,fcfs,569.9798563296663,608.6498154685819,809.7678165280951,847.2084657374077,889.954217070883,323.6121527103921,86.56625085002987,80.0,1284.0,307.52295378821003,10.89536800372639,25.994514689132664,0.24589710444420687,420.0,864.0,15377620.999999939,13542681.0,481610.99999998853,541.1637933298643,0.0,0.0,0.0,8683.0,0.0,0.0,0,0.0,0.717538326796392,0.7819984741627161,0.2562352308120824,34.081091528499144,77.0,63.0,0.2606391762673052,38.0,15.719519328566127,29.98566371516177,4.095427813337353,0.9996772839585478,299.0,0.008560179804380123,0.013254140503704546,1024.0,,,,,,,
20262103,thunder,1284.0,16.05,2736.425,1429.0809968847352,375.08644859813086,22936.75,254899.25,6020.1375,0.7701520649139411,13.07709909211412,35659.0,thunder,486.35715407155266,524.8910457604627,761.5573660682672,788.1,833.5,345.5308938212358,92.42951409718057,80.0,1284.0,280.3640468046545,5.6100886404893995,17.71771700903192,0.7953712103899874,1061.0,223.0,4314778.809398911,2509984.2752140546,481611.0000000112,577.8176364727188,125.0,1698469.0,0.0,7717.0,35.0,499600.8093989099,0,0.0,0.7845796903021621,0.815180747485111,0.18785326222306498,36.4210750188385,79.0,63.0,0.3624289811215879,23.0,8.642296118042463,35.19399955472905,1.2270754641094261,1.0,278.0,0.025160670139753132,0.04279367276467382,1024.0,9.0,0.45162657526746386,,,,,
20262103,no_context_bdp,1284.0,16.05,2736.425,1429.0809968847352,375.08644859813086,22936.75,254899.25,6020.1375,0.7701520649139411,13.07709909211412,35659.0,bdp,450.6025772999777,454.6017457193467,740.0666608508354,784.3249999999999,891.2420325629937,323.1445437686355,86.44116545810999,80.0,1284.0,276.3483486113151,7.700954810421567,15.1536139603886,0.8488054594119049,1130.0,154.0,3083149.999999998,1248210.0,481611.00000000134,540.3818294060999,0.0,0.0,0.0,3560.0,0.0,0.0,0,0.0,0.6162180260045825,0.6404024531768495,0.35693011021607873,28.076926050543122,76.0,19.0,0.10174075652615859,43.0,11.094658482551313,27.087337875820143,0.9895881747229875,0.9952403136207628,301.0,0.1782741973120905,0.458915950730443,1024.0,,,0.0,4.975971020132965e-09,1.8007373887353516e-08,301.0,0.5249169435215947
20262103,bdp,1284.0,16.05,2736.425,1429.0809968847352,375.08644859813086,22936.75,254899.25,6020.1375,0.7701520649139411,13.07709909211412,35659.0,bdp,439.4043286497391,427.8681960484227,743.392314727641,785.5249999999999,884.7420325629937,325.518613788132,87.0762291883253,80.0,1284.0,275.5639618583788,7.041525448078145,9.936818500562174,0.8471123394831487,1119.0,165.0,3117676.0000000014,1282736.0,481611.00000000297,544.3518927261006,0.0,0.0,0.0,3535.0,0.0,0.0,0,0.0,0.6232537217004015,0.6465879304463622,0.3494313949414635,28.227645043933943,76.0,19.0,0.10248822289836686,43.0,10.219158062537948,27.232064312786754,0.9955807311471672,0.9952053452793409,299.0,0.16032583640894563,0.42446306906640524,1024.0,,,0.0,5.368258359970239e-09,1.9964513499740066e-08,299.0,0.5083612040133779
20262103,turns_oracle,1284.0,16.05,2736.425,1429.0809968847352,375.08644859813086,22936.75,254899.25,6020.1375,0.7701520649139411,13.07709909211412,35659.0,bdp,432.5338900328479,437.08483752654325,738.542266420593,787.85,857.4968341773964,335.86129828255366,89.84289729058311,80.0,1284.0,285.77679006962813,6.523466635986972,9.124450066853754,0.8688795671230888,1137.0,147.0,2673800.0000000056,838860.0,481611.00000003114,561.6475546082271,0.0,0.0,0.0,3685.0,0.0,0.0,0,0.0,0.6527931329296205,0.6748667597654995,0.319062895518357,29.238411461824704,75.0,29.0,0.1266090385800562,44.0,9.768119049258733,28.27366696118972,0.9647445006350476,0.9958869627622241,290.0,0.21145270599437685,0.5339021096006036,1024.0,,,0.0,4.648502176851787e-09,1.8367231300684903e-08,290.0,0.5448275862068965
